标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
【小程序开发】快速批量生成收款码开发,https://task.epwk.com/656132/,193人,1人,"¥4,800",圆满完成,https://task.epwk.com/page1431.html?m=6&o=7,快速批量生成收款码开发,直接雇佣￥ 4800,￥ 4800,任务编号：656132,1415-1500.csv,,,
【企业官网】网站页面修改,https://task.epwk.com/656134/,260人,1人,"¥1,500",圆满完成,https://task.epwk.com/page1431.html?m=6&o=7,网站页面修改,直接雇佣￥ 1500,￥ 1500,任务编号：656134,1415-1500.csv,,,
【商业贸易】超市管理系统开发,https://task.epwk.com/656137/,557人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1431.html?m=6&o=7,超市管理系统开发,直接雇佣￥ 30000,￥ 30000,任务编号：656137,1415-1500.csv,,,
【商业贸易】超市管理系统开发二期,https://task.epwk.com/656138/,509人,1人,"¥25,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,超市管理系统开发二期,直接雇佣￥ 25000,￥ 25000,任务编号：656138,1415-1500.csv,,,
【电商网站】山东临网B2B2C商城,https://task.epwk.com/656145/,400人,1人,"¥31,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,山东临网B2B2C商城,直接雇佣￥ 31000,￥ 31000,任务编号：656145,1415-1500.csv,,,
【包装设计】机场品牌设计,https://task.epwk.com/656148/,288人,1人,"¥48,901",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,机场品牌设计,直接雇佣￥ 48901,￥ 48901,任务编号：656148,1415-1500.csv,,,
【企业官网】做一个公众号分销商城,https://task.epwk.com/656152/,305人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,做一个公众号分销商城,直接雇佣￥ 3000,￥ 3000,任务编号：656152,1415-1500.csv,,,
【小程序开发】微信中秋游戏小程序开发,https://task.epwk.com/656159/,277人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,微信中秋游戏小程序开发,直接雇佣￥ 40000,￥ 40000,任务编号：656159,1415-1500.csv,,,
【营销型网站】团购网站开发,https://task.epwk.com/656161/,547人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,团购网站开发,直接雇佣￥ 40000,￥ 40000,任务编号：656161,1415-1500.csv,,,
【金融】金融理财软件开发二期,https://task.epwk.com/656163/,233人,1人,"¥42,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,金融理财软件开发二期,直接雇佣￥ 42000,￥ 42000,任务编号：656163,1415-1500.csv,,,
【金融】金融理财软件开发三期,https://task.epwk.com/656164/,203人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,金融理财软件开发三期,直接雇佣￥ 40000,￥ 40000,任务编号：656164,1415-1500.csv,,,
【H5设计】H5设计,https://task.epwk.com/656165/,755人,1人,"¥11,500",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,H5设计,直接雇佣￥ 11500,￥ 11500,任务编号：656165,1415-1500.csv,,,
共享雨伞开发三期,https://task.epwk.com/656173/,70人,1人,"¥34,500",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,共享雨伞开发三期,直接雇佣￥ 34500,￥ 34500,任务编号：656173,1415-1500.csv,,,
共享雨伞开发尾款,https://task.epwk.com/656174/,52人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,共享雨伞开发尾款,直接雇佣￥ 40000,￥ 40000,任务编号：656174,1415-1500.csv,,,
【电商网站】企业门户网站开发,https://task.epwk.com/656188/,748人,1人,"¥2,500",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,企业门户网站开发,直接雇佣￥ 2500,￥ 2500,任务编号：656188,1415-1500.csv,,,
【行政管理】茶类保健品独立开发会员结算系统,https://task.epwk.com/656196/,240人,1人,"¥20,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,茶类保健品独立开发会员结算系统,直接雇佣￥ 20000,￥ 20000,任务编号：656196,1415-1500.csv,,,
【其他宣传品设计】三折页的印刷20000份,https://task.epwk.com/656205/,693人,1人,"¥28,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,三折页的印刷20000份,直接雇佣￥ 28000,￥ 28000,任务编号：656205,1415-1500.csv,,,
【APP开发】App定制,https://task.epwk.com/656230/,213人,1人,"¥23,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,App定制,直接雇佣￥ 23000,￥ 23000,任务编号：656230,1415-1500.csv,,,
【测试服务】小程序搭建，快速小程序搭建，小程序定制，给类型小程序开发,https://task.epwk.com/656268/,1817人,1人,"¥37,584",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,小程序搭建，快速小程序搭建，小程序定制，给类型小程序开发,直接雇佣￥ 37584,￥ 37584,任务编号：656268,1415-1500.csv,,,
【单身公寓设计】霞浦老年公寓设计,https://task.epwk.com/656305/,655人,1人,"¥29,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,霞浦老年公寓设计,直接雇佣￥ 29000,￥ 29000,任务编号：656305,1415-1500.csv,,,
商铺效果图,https://task.epwk.com/656309/,269人,1人,"¥3,600",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,商铺效果图,直接雇佣￥ 3600,￥ 3600,任务编号：656309,1415-1500.csv,,,
【小程序开发】小程序开发,https://task.epwk.com/656340/,249人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,小程序开发,直接雇佣￥ 3000,￥ 3000,任务编号：656340,1415-1500.csv,,,
【ERP系统】与ERP系统对接接口开发,https://task.epwk.com/656390/,1627人,1人,"¥7,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,与ERP系统对接接口开发,直接雇佣￥ 7000,￥ 7000,任务编号：656390,1415-1500.csv,,,
【软件UI设计】看看名片UI设计,https://task.epwk.com/656419/,499人,1人,¥500,圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,看看名片UI设计,直接雇佣￥ 500,￥ 500,任务编号：656419,1415-1500.csv,,,
【小程序开发】保龄球场馆系统开发修改,https://task.epwk.com/656421/,280人,1人,"¥24,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,保龄球场馆系统开发修改,直接雇佣￥ 24000,￥ 24000,任务编号：656421,1415-1500.csv,,,
【LOGO设计】组合设计,https://task.epwk.com/656422/,140人,1人,"¥6,050",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,组合设计,直接雇佣￥ 6050,￥ 6050,任务编号：656422,1415-1500.csv,,,
【其他软件开发】会员系统修改,https://task.epwk.com/656434/,108人,1人,¥950,圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,会员系统修改,直接雇佣￥ 950,￥ 950,任务编号：656434,1415-1500.csv,,,
【海报设计】淘宝店铺海报宣传10张,https://task.epwk.com/656437/,361人,1人,¥990,圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,淘宝店铺海报宣传10张,直接雇佣￥ 990,￥ 990,任务编号：656437,1415-1500.csv,,,
【其他软件开发】会员系统修改二款,https://task.epwk.com/656442/,122人,1人,¥950,圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,会员系统修改二款,直接雇佣￥ 950,￥ 950,任务编号：656442,1415-1500.csv,,,
【宣传册设计】美迪帝医疗产品画册设计,https://task.epwk.com/656447/,278人,1人,"¥16,560",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,美迪帝医疗产品画册设计,直接雇佣￥ 16560,￥ 16560,任务编号：656447,1415-1500.csv,,,
厨房锅类产品外观结构设计,https://task.epwk.com/656448/,194人,1人,"¥30,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,厨房锅类产品外观结构设计,直接雇佣￥ 30000,￥ 30000,任务编号：656448,1415-1500.csv,,,
【小程序开发】智能微信小程序开发,https://task.epwk.com/656450/,251人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,智能微信小程序开发,直接雇佣￥ 40000,￥ 40000,任务编号：656450,1415-1500.csv,,,
【微信开发】小程序站点一套,https://task.epwk.com/656452/,128人,1人,¥970,圆满完成,https://task.epwk.com/page1430.html?m=6&o=7,小程序站点一套,直接雇佣￥ 970,￥ 970,任务编号：656452,1415-1500.csv,,,
【宣传册设计】包装设计,https://task.epwk.com/656453/,362人,1人,"¥5,600",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,包装设计,直接雇佣￥ 5600,￥ 5600,任务编号：656453,1415-1500.csv,,,
【微信开发】小程序站点一套二款,https://task.epwk.com/656454/,140人,1人,¥930,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,小程序站点一套二款,直接雇佣￥ 930,￥ 930,任务编号：656454,1415-1500.csv,,,
【背景墙设计】上墙资料设计,https://task.epwk.com/656459/,505人,1人,¥800,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,上墙资料设计,直接雇佣￥ 800,￥ 800,任务编号：656459,1415-1500.csv,,,
【企业官网】企业网站建设响应式,https://task.epwk.com/656475/,184人,1人,"¥17,250",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,企业网站建设响应式,直接雇佣￥ 17250,￥ 17250,任务编号：656475,1415-1500.csv,,,
【新房装修】室内设计,https://task.epwk.com/656507/,1115人,1人,¥400,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,室内设计,直接雇佣￥ 400,￥ 400,任务编号：656507,1415-1500.csv,,,
木门小程序开发,https://task.epwk.com/656515/,172人,1人,"¥5,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,木门小程序开发,直接雇佣￥ 5000,￥ 5000,任务编号：656515,1415-1500.csv,,,
【宣传策划】新闻媒体发稿编写第二期,https://task.epwk.com/656533/,744人,1人,"¥10,500",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,新闻媒体发稿编写第二期,直接雇佣￥ 10500,￥ 10500,任务编号：656533,1415-1500.csv,,,
【VI设计】VI设计,https://task.epwk.com/656537/,252人,1人,"¥16,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,VI设计,直接雇佣￥ 16000,￥ 16000,任务编号：656537,1415-1500.csv,,,
【创意短视频】视频处理优化,https://task.epwk.com/656545/,589人,1人,"¥18,000",圆满完成,https://task.epwk.com/page1426.html?m=6&o=7,视频处理优化,直接雇佣￥ 18000,￥ 18000,任务编号：656545,1415-1500.csv,,,
【生活家政】生活服务管理软件开发一期,https://task.epwk.com/656546/,255人,1人,"¥39,500",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,生活服务管理软件开发一期,直接雇佣￥ 39500,￥ 39500,任务编号：656546,1415-1500.csv,,,
APP定制开发,https://task.epwk.com/656550/,61人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,APP定制开发,直接雇佣￥ 50000,￥ 50000,任务编号：656550,1415-1500.csv,,,
网页设计,https://task.epwk.com/656553/,67人,1人,"¥9,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,网页设计,直接雇佣￥ 9000,￥ 9000,任务编号：656553,1415-1500.csv,,,
【APP开发】单商户商城模板开发,https://task.epwk.com/656558/,160人,1人,"¥43,500",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,单商户商城模板开发,直接雇佣￥ 43500,￥ 43500,任务编号：656558,1415-1500.csv,,,
APP定制开发,https://task.epwk.com/656559/,64人,1人,"¥40,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,APP定制开发,直接雇佣￥ 40000,￥ 40000,任务编号：656559,1415-1500.csv,,,
【APP开发】在线阅读小说app开发,https://task.epwk.com/656564/,480人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,在线阅读小说app开发,直接雇佣￥ 50000,￥ 50000,任务编号：656564,1415-1500.csv,,,
【VI设计】千晨福logo设计,https://task.epwk.com/656565/,452人,1人,"¥1,500",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,千晨福logo设计,直接雇佣￥ 1500,￥ 1500,任务编号：656565,1415-1500.csv,,,
【APP开发】彩票聊天系统定制开发,https://task.epwk.com/656573/,256人,1人,"¥42,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,彩票聊天系统定制开发,直接雇佣￥ 42000,￥ 42000,任务编号：656573,1415-1500.csv,,,
护肤品包装设计,https://task.epwk.com/656576/,105人,1人,"¥3,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,护肤品包装设计,直接雇佣￥ 3000,￥ 3000,任务编号：656576,1415-1500.csv,,,
【小程序开发】智能微信小程序开发BUG修复,https://task.epwk.com/656583/,176人,1人,"¥4,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,智能微信小程序开发BUG修复,直接雇佣￥ 4000,￥ 4000,任务编号：656583,1415-1500.csv,,,
【APP开发】直销制度系统定制开发,https://task.epwk.com/656584/,142人,1人,"¥14,500",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,直销制度系统定制开发,直接雇佣￥ 14500,￥ 14500,任务编号：656584,1415-1500.csv,,,
【小程序开发】广州开四停四小程序,https://task.epwk.com/656586/,361人,1人,¥500,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,广州开四停四小程序,直接雇佣￥ 500,￥ 500,任务编号：656586,1415-1500.csv,,,
【LOGO设计】logo设计LOGO设计企业商标原创 公司品牌标志logo设计 微信公众号LOGO设计餐饮卡通,https://task.epwk.com/656592/,231人,1人,¥580,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,logo设计LOGO设计企业商标原创 公司品牌标志logo设计 微信公众号LOGO设计餐饮卡通,直接雇佣￥ 580,￥ 580,任务编号：656592,1415-1500.csv,,,
【LOGO设计】logo设计LOGO设计企业商标原创 公司品牌标志logo设计 微信公众号LOGO设计餐饮卡通,https://task.epwk.com/656594/,129人,1人,¥580,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,logo设计LOGO设计企业商标原创 公司品牌标志logo设计 微信公众号LOGO设计餐饮卡通,直接雇佣￥ 580,￥ 580,任务编号：656594,1415-1500.csv,,,
【微信开发】微信开发公众号,https://task.epwk.com/656598/,692人,1人,"¥50,800",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,微信开发公众号,直接雇佣￥ 50800,￥ 50800,任务编号：656598,1415-1500.csv,,,
【海报设计】海报的设计,https://task.epwk.com/656604/,296人,1人,¥450,圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,海报的设计,直接雇佣￥ 450,￥ 450,任务编号：656604,1415-1500.csv,,,
【其他软件开发】公司内部需求管理系统优化及美化,https://task.epwk.com/656609/,334人,1人,"¥18,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,公司内部需求管理系统优化及美化,直接雇佣￥ 18000,￥ 18000,任务编号：656609,1415-1500.csv,,,
【游戏策划】人物情景游戏策划开发,https://task.epwk.com/656619/,1526人,1人,"¥78,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,人物情景游戏策划开发,直接雇佣￥ 78000,￥ 78000,任务编号：656619,1415-1500.csv,,,
【游戏策划】人物游戏情景开发二期,https://task.epwk.com/656620/,1332人,1人,"¥75,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,人物游戏情景开发二期,直接雇佣￥ 75000,￥ 75000,任务编号：656620,1415-1500.csv,,,
【游戏策划】人物游戏情景开发三期,https://task.epwk.com/656621/,1617人,1人,"¥79,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,人物游戏情景开发三期,直接雇佣￥ 79000,￥ 79000,任务编号：656621,1415-1500.csv,,,
【游戏策划】人物游戏情景页面设计,https://task.epwk.com/656622/,1564人,1人,"¥68,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,人物游戏情景页面设计,直接雇佣￥ 68000,￥ 68000,任务编号：656622,1415-1500.csv,,,
【游戏策划】人物游戏情景后期维护费用,https://task.epwk.com/656623/,1288人,1人,"¥50,000",圆满完成,https://task.epwk.com/page1429.html?m=6&o=7,人物游戏情景后期维护费用,直接雇佣￥ 50000,￥ 50000,任务编号：656623,1415-1500.csv,,,
【封面设计】页面修改设计,https://task.epwk.com/656628/,778人,1人,¥200,圆满完成,https://task.epwk.com/page1428.html?m=6&o=7,页面修改设计,直接雇佣￥ 200,￥ 200,任务编号：656628,1415-1500.csv,,,
天马娱乐,https://task.epwk.com/656641/,335人,1人,"¥10,000",圆满完成,https://task.epwk.com/page1428.html?m=6&o=7,天马娱乐,直接雇佣￥ 10000,￥ 10000,任务编号：656641,1415-1500.csv,,,
【网站UI设计】网页设计,https://task.epwk.com/656649/,304人,1人,"¥16,000",圆满完成,https://task.epwk.com/page1428.html?m=6&o=7,网页设计,直接雇佣￥ 16000,￥ 16000,任务编号：656649,1415-1500.csv,,,
