标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【新房装修】中骏蓝湾香郡主卧设计,https://task.epwk.com/581536/,2536人,1人,"¥1,500",圆满完成,新房装修,mf150****2522,设计要求：1、带点欧式的风格；2、25㎡，需要充分利用空间；3、设计一个床头柜、一个衣橱；4、简单设计一个卫生间。其他要求；1、提供平面设计图及效果图；2、提供预算书。,2018-02-08,2018.02.12,任务编号：581536,1500.0,2天,福建省-厦门市-思明区,启明星创客工作室,https://shop.epwk.com/m7d7w963k5q8/,启明星创客工作室,出售服务,https://shop.epwk.com/m7d7w963k5q8/chushou/,个人,一品,41分,,,启明星创客工作室,,,,,,,,,,,,,,,,,,,
【效果图设计】别墅简欧风格设计,https://task.epwk.com/578882/,2172人,9人,¥800,圆满完成,效果图设计,o5a656478b1bae,地下室休闲区出图，一层客厅及客厅电视墙出图，餐厅及西厨出图，二层主卧室出图，吊顶及瓷砖铺贴及背景墙可自行设计符合设计风格即可。,2018-01-30,2018.03.27,任务编号：578882,800.0,"5天,7天,5天,10天,3天,5天,10天,10天,5天","河南省-南阳市-宛城区,安徽省-合肥市-包河区,河北省-邯郸市-曲周县,浙江省-杭州市-余杭区,安徽省-合肥市-包河区,重庆市-市辖区-万州区,江苏省-连云港市-灌南县,黑龙江省-哈尔滨市-平房区,河南省-郑州市-中牟县",南阳佳誉设计工程有限公司,https://shop.epwk.com/2j5jj21oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】效果图制作,https://task.epwk.com/575608/,1276人,1人,¥500,圆满完成,效果图设计,o5a55****90729,按照我提供的vi图片为参考，发挥想象，设计一个单张效果图，要求效果逼真，效果图要给观看者有一定的吸引力，色彩可以丰富多样。,2018-01-19,2018.01.26,任务编号：575608,500.0,3天,北京市-北京市-朝阳区,唐美硕品牌设计工作室,https://shop.epwk.com/2j5jj3rx25pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】30平米店面平立面图设计,https://task.epwk.com/573354/,2541人,13人,¥100,圆满完成,施工图设计,沙加,30平米麻辣烫店面，效果图及平面图都有，只需要给画个水电布置图（开关插座，灯具位置）。吊顶图，局部立面（两张即可）。地面铺装。不求精确，上报装修用的。,2018-01-14,2018.01.17,任务编号：573354,100.0,"1天,100天,1天,2天,2天,1天,1天,1天,2天,2天,3天,2天","广东省-广州市-天河区,江苏省-南京市-浦口区,黑龙江-哈尔滨市-南岗区,广东省-广州市-荔湾区,福建省-漳州市-诏安县,重庆市-市辖区-渝中区,河北省-邯郸市-曲周县,山东省-济南市-历下区,辽宁省-大连市-中山区,吉林省-长春市-朝阳区,浙江省-金华市-磐安县,山东省-济南市-市辖区",三横一竖,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【办公空间】会计师事务所写字间装修效果图设计,https://task.epwk.com/567651/,4642人,25人,"¥2,000",圆满完成,办公空间,o59e9a87f92a1d,"任务需求会计师事务所写字间装修设计，出设计效果图写字间介绍及设计要求：1、本写字楼共计664平米，楼层在19层，采光好，2、总体设计要求：现代简约、美观大方，时尚感强但不失严谨、强调色彩搭配合理、简约明了，可以抽象与现实相结合。3、公司员工预计在50以内，设计有前台、VIP室、所长办公室、审计部办公室三间，每间员工预计为12人，档案室一间，大会议室与活动室一间，预计可供50人左右开会、学习使用，写字间布局可浏览平面图；3、装修造价控制在30万元以内；知识产权说明：所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;中标的设计作品，我方拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;,会计师事务所写字间装修设计，出设计效果图写字间介绍及设计要求：1、本写字楼共计664平米，楼层在19层，采光好，2、总体设计要求：现代简约、美观大方，时尚感强但不失严谨、强调色彩搭配合理、简约明了，可以抽象与现实相结合。3、公司员工预计在50以内，设计有前台、VIP室、所长办公室、审计部办公室三间，每间员工预计为12人，档案室一间，大会议室与活动室一间，预计可供50人左右开会、学习使用，写字间布局可浏览平面图；3、装修造价控制在30万元以内；知识产权说明：所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;中标的设计作品，我方拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2017-12-27,2018.02.06,任务编号：567651,2000.0,"7天,7天,5天,7天,7天,7天,7天,7天,5天,7天,15天,5天","山东省-潍坊市-市辖区,四川省-成都市-成华区,广西-崇左市-市辖区,江西省-南昌市-市辖区,江苏省-徐州市-泉山区,河南省-郑州市-市辖区,天津市-市辖区-南开区,广东省-深圳市-宝安区,北京市-北京市-朝阳区,四川省-成都市-青羊区,江苏省-南京市-浦口区,安徽省-宿州市-灵璧县",晟辉设计工作室,https://shop.epwk.com/v0n1x3pv057y/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】精密五金零件产品展示厅方案设计,https://task.epwk.com/567625/,2243人,5人,"¥1,500",圆满完成,施工图设计,明洲五金,"东莞市明洲五金有限公司产品展示厅设计                                    经营介绍： 公司主要做各种非标金属零配件的加工业务，具体见网址：www.dgmzwj.com展厅应用内容：陈列公司相关各个领域加工的零配件产品，体现公司的业务方向，要求出效果图与施工图，将根据图纸进行装修。                                    设计要求：                                                                            1、整个展示厅大约15平方米，三面玻璃隔断，一面实墙。                                            2、要求布局合理，考虑人流走动空间。3、要有视觉冲击力，简单大气，利于装修施工，整体感强，突出LOGO元素及行业特点。                                            3、便于产品陈列，突显产品特性，整体空间有气势，局部展示有亮点，不复杂不零乱。                                            4、整个空间设计及灯光搭配，材质要求要有详细说明。                    5、设计期间双方多加沟通，最终修改到我方满意为止。6、附图纸及参考效果图                                                    知识产权说明：                                                                            1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;                                                                2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2017-12-27,2018.01.11,任务编号：567625,1500.0,"2天,5天,3天,7天,7天","吉林省-长春市-二道区,四川省-成都市-青羊区,安徽省-宿州市-灵璧县,江苏省-徐州市-邳州市,广东省-深圳市-市辖区",YIMU设计工作室,https://shop.epwk.com/p05qjw29rdev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】外墙设计，楼顶广告效果图设计,https://task.epwk.com/564016/,1564人,2人,¥888,圆满完成,效果图设计,o5a34bba2e732a,本次征稿设计图 为二层小楼（长33.4M x 宽23M X 高6M ） 外墙喷漆设计 楼顶四面围挡广告牌设计本小楼主用途为 拓展培训 （我们是拓展培训公司）设计要求： 1. 整体设计 按照部队风格，突出军事主题2. 外墙设计成军队迷彩色 （设计可采用 国徽 五角星 等军事素材）3. 楼顶广告 （体现 拓展培训基地等等相关信息，具体文字 微信沟通 ）4.设计内容要便于后期施工5. 如有疑问可加微信,2017-12-16,2017.12.23,任务编号：564016,888.0,"2天,2天","辽宁省-大连市-金州区,山东省-济南市-历下区",大连一果视觉传媒有限公司,https://shop.epwk.com/j7n38gxk25e1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【单身公寓设计】户型平面布置,https://task.epwk.com/563457/,2193人,15人,¥200,圆满完成,单身公寓设计,hwanglei333,78平米精装房小套3，基装已完成，现在考虑家具布置，需标明家具尺寸，现代时尚，满足2-3人居住需要1，收纳空间要多. 2，衣柜尽可能做大. 3，一个书房，设置榻榻米. 4，最好能提供家具风格示意参考,2017-12-14,2017.12.22,任务编号：563457,200.0,"2天,7天,2天,3天,3天,5天,7天,1天,2天,1天,1天,2天","四川省-成都市-武侯区,江苏省-南京市-浦口区,陕西省-西安市-长安区,辽宁省-大连市-中山区,上海市-市辖区-闵行区,山东省-青岛市-市南区,江西省-南昌市-青云谱区,吉林省-长春市-二道区,湖北省-武汉市-黄陂区,内蒙古自治区-包头市-青山区,内蒙古自治区-包头市-青山区,湖北省-武汉市-洪山区",成都弘达装饰设计有限公司,https://shop.epwk.com/9w56e1637dv1/,成都弘达装饰设计有限公司,出售服务,https://shop.epwk.com/9w56e1637dv1/chushou/,个人,九品,36分,,,成都弘达装饰设计有限公司,,,,,,,,,,,,,,,,,,,
【橱柜定制】微信夹娃娃机开发,https://task.epwk.com/561414/,2350人,1人,"¥12,000",圆满完成,橱柜定制,o5a2652a8411af,"类似""口袋娃娃机""，功能基本一致，只需要修改页面风格，具体细节微信联系：优先考虑广东省公司服务商",2017-12-08,2018.01.24,任务编号：561414,12000.0,30天,广东省-广州市-天河区,广东鼎煌科技有限公司,https://shop.epwk.com/89dvgrm0wdl2/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【店铺厂房】已有CAD平面图和效果图求施工图,https://task.epwk.com/557710/,2616人,6人,¥200,圆满完成,店铺厂房,hao47****775,商场店铺实用面积70平方，现在有效果图与CAD平面布置图。因为商场要施工图审核通过才能施工，所以现在想找服务是单单做施工图来给商场应付的（因为我找了私人施工队）商铺设计图纸技术说明要求：电安装图（插座，线路）排水系统图（给水排水都在吧台角位附近）墙面立面图门头招牌图（标志用发光字）吧台造型用料图（用料）吊顶安装图（包含瓦数）地板安装图（600*600哑灰防古砖）新建墙体（硅钙板）要求二天内完成作品,2017-11-28,2017.11.30,任务编号：557710,200.0,"2天,3天,1天,10天,1天,2天","浙江省-金华市-义乌市,湖南省-株洲市-天元区,湖南省-长沙市-市辖区,四川省-成都市-锦江区,安徽省-合肥市-蜀山区,湖北省-武汉市-黄陂区",素清花镜工作室,https://shop.epwk.com/3gd2m618vner/,素清花镜工作室,出售服务,https://shop.epwk.com/3gd2m618vner/chushou/,个人,九品,37分,,,素清花镜工作室,,室内装修设计，工装，家装设计图,45,,,,,,,,,,,,,,,,
【园林设计】做一张简单的效果图,https://task.epwk.com/553490/,3716人,4人,¥100,圆满完成,园林设计,二尺六八,一处院子，需要设计绿化，尺寸看图片，根据草图要求尺寸和草图的比例不一致，这点我清楚。上面标注的不是特别详细。有问题可以随时沟通。房子是平顶房两层，用差不多的模型即可。建议前期su建模，后期ps效果，一般效果图即可，要求不高。有景观设计经验的基本都能做。,2017-11-14,2017.11.18,任务编号：553490,100.0,"1天,2天,1天,3天","福建省-厦门市-湖里区,山东省-淄博市-张店区,江西省-赣州市-瑞金市,河南省-南阳市-卧龙区",走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】会议室效果图设计,https://task.epwk.com/553142/,3222人,30人,¥900,圆满完成,效果图设计,mf189****2345,一个小会议室，8米/12米，效果图和CAD 布局图，加预算，~，需要两张图。有事加微信联系，不要打电话。,2017-11-13,2017.11.29,任务编号：553142,900.0,"2天,4天,3天,5天,3天,7天,5天,3天,3天,3天,15天,3天","山东省-济南市-历下区,广西壮族自治区-南宁市-青秀区,湖北省-随州市-曾都区,广东省-清远市-连山壮族瑶族自治县,浙江省-丽水市-莲都区,广东省-广州市-番禺区,河南省-郑州市-中牟县,云南省-昆明市-盘龙区,浙江省-台州市-椒江区,广东省-东莞市-东莞市,山东省-临沂市-兰山区",杰哥设计,https://shop.epwk.com/omdwkpyk1drp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】培训机构装修设计,https://task.epwk.com/550250/,1612人,1人,"¥1,500",圆满完成,效果图设计,hongxing3166,面积约72平米的前台需要设计，另外门头广告需要设计的色调和风格同前台统一即可！平面图明天上传！,2017-11-03,2017.11.28,任务编号：550250,1500.0,5天,上海市-市辖区-嘉定区,上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【效果图设计】房屋效果图设计,https://task.epwk.com/549855/,1237人,8人,"¥1,000",圆满完成,效果图设计,tab_12345,保证设计质量，3室一厅，110平， 广源本地优先。qq联系，电话不便接听。,2017-11-02,2017.11.02,任务编号：549855,1000.0,"3天,7天,4天,7天,2天,3天,7天,5天","四川省-广元市-市中区,广东省-广州市-番禺区,重庆市-重庆市-渝北区,江西省-赣州市-瑞金市,湖北省-武汉市-江汉区,重庆市-市辖区-九龙坡区,广东省-佛山市-顺德区,河南省-南阳市-宛城区",wyl20065313,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【软装设计】LOGO设计+形象墙设计,https://task.epwk.com/542492/,1081人,1人,¥800,圆满完成,软装设计,k7298****68,LOGO设计+形象墙设计。,2017-10-11,2017.10.19,任务编号：542492,400.0,10天,陕西省-西安市-雁塔区,李靖权设计事务所,https://shop.epwk.com/p05qjj8zydev/,李靖权设计事务所,出售服务,https://shop.epwk.com/p05qjj8zydev/chushou/,工作室,五品,39分,,,李靖权设计事务所,,,,,,,,,,,,,,,,,,,
