标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【网络接单】游戏任务、一稿2元,https://task.epwk.com/291022/,3242人,3人,¥100,,,ziyunsizhu,1. 打开链接http://lucyinxile.qp108.com/进入注册下载，任选一种游戏，积分达到100就算完成任务！（完成认证送6000银两）2、如果喜欢里面的游戏可以加QQ群375176081，验证：威客3、完成任务后提交下游戏ID或游戏积分截图，截图内容包含你的游戏名、积分、银两！,2014-06-19,,任务编号：291022,100.0,,,B任务编号：291022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥6,kdmowen,精辟小男人丶,顾熙韶,,,,,,,,,,,,2014
【网络接单】下载手机软件，一稿2元,https://task.epwk.com/291020/,3459人,4人,¥100,,,o53a2a107f33e2,支持设备：iPad、iPhone、iPod Touch。下载地址：http://taojoy.51zhuan.net.cn/   或者在苹果官方商店APP Store搜索淘开心然后下载完成要求：下载安装完成之后，首页右上角有个大拇指，必须先填写推荐人ID：80910之后，再到任务仓库做1个30金币以上的任务（下载2个任务加起来30金币也可以）并且成功获得金币即可视为完成任务（一个任务只需要3分钟左右即可完成）。然后在任务下面告诉我你的淘开心ID号码，我审核确认之后立刻发布奖金，秒审核，另外淘开心的金币是可以提现或者充话费的，这个由您自由选择要还是不要，60金币=3元，即可提现。一机一码，抹机无效而且会被封设备。所以，一人限做一次任务,2014-06-19,,任务编号：291020,100.0,,,B任务编号：291020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥8,o53a2e8be4c681,zjj1484217611,大能在此,haizengs,,,,,,,,,,,2014
"【网络接单】简单注册,每单5元",https://task.epwk.com/289758/,6791人,19人,¥200,,,好运来吧,亲，在 http://www.juxiangyou.com/r2449267 注册，在打码平台，随便选一个参与任务（最好选前几个）。要与打码的截图为主审核标准：提交注册该网站的ID号及打码10000字的截图即可很简单，之前有做过此任务的就别做了。（如有不懂可见该页的打码视频教程）每个人只能交一稿不能重复交,2014-06-11,,任务编号：289758,200.0,,,B任务编号：289758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【数据录入】每单2元，简单打字任务,https://task.epwk.com/289292/,18949人,32人,¥500,,,jackwangxin2007,会打字，想赚点零花钱的朋友都可以参加这个任务，我长期发任务。打1000字，贴图提交成果给我，2元每稿。打字工具和详细任务流程请看下面的链接。http://pan.baidu.com/s/1mg0W2HM欢迎大家参与任务，每天轻松打字赚钱！不明白的地方可以给我发站内信。,2014-06-08,,任务编号：289292,500.0,,,B任务编号：289292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,数据录入,,,,,,,,,,,,,,,,,,,,,,￥2,Sunny1102,,,,,,,,,,,,,,2014
【网络接单】新手必做~10秒赚11元,https://task.epwk.com/289251/,5272人,4人,¥220,,,自由的我2012,1. 打开链接http://www.juxiangyou.com/r3266302进入注册，就送10000U币=1元 2、游戏体验：参与新人任务，挂机用鼠标点10-20分钟，玩玩游戏就赚钱了。如果你的打字够快，打打验证码也是不错的选择！只要你账户里面有90000U币就算完成任务，截图给我就可以领取任务奖励，我这边任务奖励5元更懒一点的，体验一下广告。U币也来得很快。反正满90000U币就可以交任务了。说明：玩游戏打码体验广告 都有丰富的奖励！3、有效要求：账户里面U币满90000就算完成任务，截图给我即可。（截图包括数字ID和U币数量）《交稿截图必须是全屏 包括电脑右下角的时间》一定要通过我的推荐链接点击的才算有效。大家不要老是拿其他人的推荐来充做任务乱提交切记。有什么不懂的加QQ2479264991问我  此任务可以长期做长期赚钱 赚钱的记得把钱提现到账。交稿的时候告我 哪款游戏比较好玩就好了！有做了任务收不到钱的也可以加我QQ讨伐我既然进来了就做一下任务吧 一次挂几个网页小游戏 傻瓜式操作 很快的,2014-06-07,,任务编号：289251,220.0,,,B任务编号：289251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,,陈阿阿阿婷,创想工作室,O729,lvqingdong10,,,,,,,,,,,2014
【网络接单】下载手机软件，一稿5元,https://task.epwk.com/288445/,47994人,140人,"¥2,100",,,a6355****1,"请提交JPG格式，PNG格式是看不了的使用ios（ipad,itouch,iphone4.5.6）系统均可做。下载地址：www.fuanren.cn 提交任务的标准请见下方附件。完成要求：积分达到4000积分。在软件中下载2个软件打开后即可达到4000积分。有时候积分会延迟，稍稍几分钟或者点击获赠记录即可。提交任务后我们会清零你的积分，可继续再做任务。可重复提交。",2014-06-01,,任务编号：288445,2100.0,,,B任务编号：288445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥640,果果妈咪0319,mf534******749a,aa514453363,mf534******749a,mf534******749a,mf534******749a,L00523,梦里樱絮舞倾城,eloise,aa514453363,,,,,2014
【活动策划】中低档服装5.1活动策划方案,https://task.epwk.com/257404/,7282人,8人,¥50,圆满完成,,六号枫籽,中低档服装5.1活动策划方案一家2000㎡的大型服装批发城，在小县城。经营各种男女式服装，童装，针织，床上用品，箱包。五，一活动策划。,2014-04-17,2014.04.24,任务编号：257404,50.0,,,瑞轩品牌策划,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活动策划,,,8.0,https://shop.epwk.com/p05qjojjwdev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,￥ 50,,2014
【APP推广】QQ群推广来专业人士,https://task.epwk.com/318744/,2026人,2人,1000元以内,圆满完成,,奥杰森创意,一百个群，指定地区和行业，请报价格和留下联系QQ，我会与你联系。后期有大量其他方面推广合作。,2014-11-26,2014.12.07,任务编号：318744,100.0,"7天,7天","广东省-广州市-东山区,湖南省长沙市岳麓区",yuange,https://shop.epwk.com/4rn8qvol9ngm/,yuange,出售服务,https://shop.epwk.com/4rn8qvol9ngm/chushou/,个人,九品,36分,,,yuange,,,,,,,,,,,,,,,,,,,,APP推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】大型媒体门户软文发布,https://task.epwk.com/322452/,4079人,5人,¥2560,圆满完成,,id88,门户新闻软文 大型媒体门户软文要求发布在新浪网hunan.sina.com.cn200网易henan.163.com200搜狐网roll.sohu.com100腾讯网www.qq.com200中国日报网www.chinadaily.com.cn200中国网zj.china.com.cn200TOM网news.tom.com200中华网finance.china.com200中国广播网biz.cnr.cn200中国经济网www.ce.cn我们供稿,2014-12-17,2014.12.17,任务编号：322452,2560.0,"15天,1天,20天,5天,5天","福建省-厦门市-思明区,湖南省-长沙市-芙蓉区,广东省-深圳市-福田区,福建省-厦门市-湖里区,河南省-郑州市-金水区",星海互联网络运营,https://shop.epwk.com/mod047wy05yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【网站优化方案】日本铁路新闻优化和完善,https://task.epwk.com/319256/,2936人,5人,¥2200,圆满完成,,id88,网址：japanrailnews.com  定位是要做成日本铁路新闻网，专门介绍新干线和日本高速铁路新闻。程序什么都还没做，要求程序一并做出来。采集规则要写好。优化内容：日本铁路相关关键词在雅虎和GG首页，3个月国内百度权重2.收录不低于1000这个：2200 是先期方案和程序预付款，后续优化可以再追加费用。,2014-11-29,2014.12.02,任务编号：319256,2200.0,"7天,6天,5天,5天","福建省-福州市-台江区,湖南省-长沙市-芙蓉区,深圳,福建省-厦门市-思明区",恒盾互联网络营销大师,https://shop.epwk.com/3gd2mglyvner/,恒盾互联网络营销大师,出售服务,https://shop.epwk.com/3gd2mglyvner/chushou/,工作室,三品,38分,,,恒盾互联网络营销大师,,优酷土豆视频推广服务,"￥2200
            /月",微信推广微信营销服务,"￥2200
            /月",社交论坛站群水贴发布,"￥3000
            /月",facebook网络推广服务,"￥3000
            /月",,,,,,,,,,,网站优化方案,,,,,,欧洲地区网络平台网络推广服务,"￥2600
            /月",北美地区网络平台网络推广服务,地区新闻站软文发布,"￥3800
            /月",集群权重结构外链发布,"￥5000
            /月",,,,,,,,,,,,,,,,,,,,,"￥2600
            /月",,,,2014
【微博营销】产品推广,https://task.epwk.com/317538/,2211人,1人,¥2000,圆满完成,,o53bf6c9d4b6b8,按公司要求在互联网渠道推广我司产品。,2014-11-20,2014.11.21,任务编号：317538,2000.0,1天,河北省-邢台市-清河县,mf18731995240,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,微博营销,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【网站优化方案】7个网站优化任务，要求3个月内百度权重3,https://task.epwk.com/317470/,5913人,4人,¥35000,圆满完成,,id88,54606.net  fitflop4ca.com  difutbol.net  miomls.net  cjklab.com  gwumsf.com  vbraw.net7个网站优化任务，要求3个月内百度权重3，gg收录超过3000，流量500以上主关键词gg排名第一页。单站优化费用5000元 总计3.5万 有能力的接单。先报优化方案,2014-11-20,2014.11.24,任务编号：317470,35000.0,"60天,90天,90天,60天","福建省-厦门市-思明区,浙江省-杭州市-下城区,广东省-深圳市-南山区,福建省-厦门市-湖里区",星海互联网络运营,https://shop.epwk.com/mod047wy05yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网站优化方案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】海外铁路专业论坛发帖,https://task.epwk.com/317469/,2031人,2人,¥5000,圆满完成,,id88,海外铁路专业论坛发帖，论坛网址需要提供文档，每帖0.5元，加网址加关键词,2014-11-20,2014.11.26,任务编号：317469,5000.0,"30天,3天","福建省-厦门市-思明区,福建省-厦门市-湖里区",星海互联网络运营,https://shop.epwk.com/mod047wy05yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【关键词优化】铁路杂志 railway-magazine.com 谷歌优化,https://task.epwk.com/315010/,2969人,5人,¥8000,圆满完成,,id88,铁路杂志 railway-magazine.com 是基于中国铁路市场面向全球的一个在线铁路新闻门户。现在要求优化设计海外论坛外链发布和软文发布。需要提供详细运作方案才会确认中标。要求：百度权重3 （均是英文关键词） 海外量流量占80%  需要保障排名持久稳定。,2014-11-07,2014.11.28,任务编号：315010,8000.0,"5天,10天,12800天,90天,5天","福建省-福州市-台江区,广东省-深圳市-福田区,广东省-深圳市-南山区,重庆市-市辖区-江北区,深圳",星海互联网络运营,https://shop.epwk.com/mod047wy05yv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,关键词优化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【网站优化方案】网站推广维护,https://task.epwk.com/307365/,1837人,1人,¥450,圆满完成,,o53bccef83eace,网站没有名气需要推广，有意者与我联系。,2014-09-23,2014.10.17,任务编号：307365,450.0,20天,上海市-市辖区-浦东新区,一起走过的日子,https://shop.epwk.com/omdwk0rlrdrp/,一起走过的日子,出售服务,https://shop.epwk.com/omdwk0rlrdrp/chushou/,个人,七品,39分,,,一起走过的日子,,,,,,,,,,,,,,,,,,,,网站优化方案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【网站优化方案】网站推广,https://task.epwk.com/307170/,1392人,1人,¥450,圆满完成,,o53bccef83eace,主要是负责网站的推广，要求每天有一万人注册,2014-09-22,2014.10.17,任务编号：307170,450.0,20天,上海市-市辖区-浦东新区,一起走过的日子,https://shop.epwk.com/omdwk0rlrdrp/,一起走过的日子,出售服务,https://shop.epwk.com/omdwk0rlrdrp/chushou/,个人,七品,39分,,,一起走过的日子,,,,,,,,,,,,,,,,,,,,网站优化方案,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】找人做论坛跟帖之十六,https://task.epwk.com/297524/,2356人,1人,¥100,圆满完成,,andy56222,任务描述如下：每贴0.15元(1)访问http://club.pchome.net/forum_1_15.html，论坛用户名由我提供(2)每个主题后跟帖回复，（跟帖内容加我QQ)注：1小时内每个主题后只能跟帖一次（多次跟帖只算一贴），跟帖成功后保存截图后删帖也算成功(3) 跟帖成功后所有跟帖截图保存发给我。希望承接任务的威客认真负责，及时完成任务,2014-07-29,2014.08.16,任务编号：297524,100.0,7天,广西-崇左市-江洲区,sail119,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】找人做论坛跟帖之十五,https://task.epwk.com/296496/,3047人,9人,¥100,圆满完成,,andy56222,任务描述如下：每贴0.15元(1)访问http://club.pchome.net/forum_1_15.html，论坛用户名由我提供(2)每个主题后跟帖回复，（跟帖内容加我QQ）)注：1小时内每个主题后只能跟帖一次（多次跟帖只算一贴），跟帖成功后保存截图后删帖也算成功(3) 跟帖成功后所有跟帖截图保存发给我。希望威客一旦承接此任务就一定要完成，认真负责，,2014-07-23,2014.08.06,任务编号：296496,100.0,"7天,7天,7天,7天,7天,7天,5天,7天,7天","浙江省-丽水市-松阳县,贵州省-贵阳市-市辖区,云南省-文山壮族苗族自治州-文山县,广东省-中山市-中山市,广东省-广州市-天河区,江苏省盐城市亭湖区,广东省-佛山市-禅城区,湖北省-武汉市-江夏区,山西省-临汾市-翼城县",水哥策划,https://shop.epwk.com/7g5yk86xgn0q/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】找人做论坛跟帖之十三,https://task.epwk.com/294629/,1846人,1人,¥50,圆满完成,,andy56222,任务描述如下：每10贴1元(1)访问http://club.pchome.net/forum_1_15.html，论坛用户名由我提供2)每个主题后跟帖回复，注：1小时内每个主题后只能跟帖一次（多次跟帖只算一贴），跟帖成功后保存截图后删帖也算成功(3) 跟帖成功后所有跟帖截图保存发给我,2014-07-12,2014.07.29,任务编号：294629,50.0,7天,黑龙江-大庆市-萨尔图区,浩哥网站工作室,https://shop.epwk.com/v0n1xgzk057y/,浩哥网站工作室,出售服务,https://shop.epwk.com/v0n1xgzk057y/chushou/,工作室,九品,36分,,,浩哥网站工作室,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【产品推广】找人做论坛跟帖之七,https://task.epwk.com/292336/,1983人,3人,¥50,圆满完成,,andy56222,任务描述如下：每10贴0.8元(1)访问http://club.pchome.net/forum_1_15.html，论坛用户名由我提供(2)每个主题后跟帖回复，注：12小时内每个主题后只能跟帖一次（多次跟帖只算一贴），跟帖成功后保存截图后删帖也算成功(3) 跟帖成功后所有跟帖截图保存发给我。希望承接任务的威客认真负责，及时完成任务。,2014-06-28,2014.07.06,任务编号：292336,50.0,"7天,7天,7天","浙江省-台州市-路桥区,内蒙古-锡林郭勒盟-正镶白旗,湖北省-武汉市-江夏区",雨露蜻蜓,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,产品推广,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
【关键词优化】关键词优化,https://task.epwk.com/291695/,2828人,1人,¥800,圆满完成,,久驻信息,"企业网站关键词排名、企业网站维护,能让我的关键词“杭州久驻信息科技有限公司”在百度上能收到，{关键词}杭州久驻、久驻科技，久驻、杭州久驻信息科技有限公司。网站：www.jz918.com温馨提醒：任务征集期间，交易双方交流可通过一品威客站内信、任务交流区联系雇主！",2014-06-24,2014.07.05,任务编号：291695,800.0,7天,广东省-广州市-天河区,广州联享信息科技有限公司,https://shop.epwk.com/0z5o4z8w7njq/,广州联享信息科技有限公司,出售服务,https://shop.epwk.com/0z5o4z8w7njq/chushou/,企业,六品,40分,,,广州联享信息科技有限公司,,智能型建站网站套餐,"￥1980
            /件",企业型建站网站套餐,"￥3280
            /件",精美型建站网站套餐,"￥4980
            /件",外贸型建站网站套餐,"￥4200
            /件",,,,,,,,,,,关键词优化,,,,,,营销C+型网站套餐,"￥7800
            /件",电子商务购物型套餐,高档品牌型建站,"￥15800
            /年",全FLASH动画网站,"￥35000
            /件",,,,,,,,,,,,,,,,,,,,,"￥12800
            /件",,,,2014
