标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,能力标签,订单编号后缀,需求方,设计师,知识
广蒙  整彩   100,https://task.epwk.com/309481/,184人,1人,¥100,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,广蒙  整彩   100,直接雇佣￥ 100,￥ 100,任务编号：309481,3153-3304.csv,,309481,A309481,B309481,"整彩, 广蒙"
【商业提案】征集商业文案,https://task.epwk.com/309491/,340人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,征集商业文案,直接雇佣￥ 500,￥ 500,任务编号：309491,3153-3304.csv,商业提案,309491,A309491,B309491,商业文案
【数据录入】信息数据录入之348,https://task.epwk.com/309520/,167人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,信息数据录入之348,直接雇佣￥ 500,￥ 500,任务编号：309520,3153-3304.csv,数据录入,309520,A309520,B309520,"信息数据录入, 348"
【小程序开发】一个小型嵌入式服务器管理系统前端设计,https://task.epwk.com/309559/,253人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,一个小型嵌入式服务器管理系统前端设计,直接雇佣￥ 1000,￥ 1000,任务编号：309559,3153-3304.csv,小程序开发,309559,A309559,B309559,"嵌入式服务器, 管理系统, 前端设计"
【APP开发】订票系统客户端开发（iOS移植）,https://task.epwk.com/309608/,298人,1人,"¥3,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,订票系统客户端开发（iOS移植）,直接雇佣￥ 3000,￥ 3000,任务编号：309608,3153-3304.csv,APP开发,309608,A309608,B309608,"订票系统, 客户端开发, iOS移植"
萌果多多logo，折页，贴纸设计,https://task.epwk.com/309628/,191人,1人,¥400,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,萌果多多logo，折页，贴纸设计,直接雇佣￥ 400,￥ 400,任务编号：309628,3153-3304.csv,,309628,A309628,B309628,"萌果多多logo, 折页设计, 贴纸设计"
多用户信息提交动态表单数据库信息系统开发测试,https://task.epwk.com/309647/,272人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,多用户信息提交动态表单数据库信息系统开发测试,直接雇佣￥ 2000,￥ 2000,任务编号：309647,3153-3304.csv,,309647,A309647,B309647,"多用户信息, 动态表单, 数据库系统"
制作公司展示APP,https://task.epwk.com/309725/,65人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,制作公司展示APP,直接雇佣￥ 1000,￥ 1000,任务编号：309725,3153-3304.csv,,309725,A309725,B309725,"公司展示, APP"
仿做一本装修杂志,https://task.epwk.com/309760/,381人,1人,¥380,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,仿做一本装修杂志,直接雇佣￥ 380,￥ 380,任务编号：309760,3153-3304.csv,,309760,A309760,B309760,"装修杂志, 仿做"
网站页面设计，支付接口设置,https://task.epwk.com/309774/,135人,1人,"¥2,500",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,网站页面设计，支付接口设置,直接雇佣￥ 2500,￥ 2500,任务编号：309774,3153-3304.csv,,309774,A309774,B309774,"网站页面设计, 支付接口"
【LOGO设计】贸易公司标志及基本VI应用设计,https://task.epwk.com/309787/,171人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,贸易公司标志及基本VI应用设计,直接雇佣￥ 2000,￥ 2000,任务编号：309787,3153-3304.csv,LOGO设计,309787,A309787,B309787,"贸易公司, 标志设计, VI应用"
【插画设计】绘制游戏美术设计 1,https://task.epwk.com/309840/,647人,1人,"¥1,200",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,绘制游戏美术设计 1,直接雇佣￥ 1200,￥ 1200,任务编号：309840,3153-3304.csv,插画设计,309840,A309840,B309840,"游戏美术设计, 绘制"
工商注册商标,https://task.epwk.com/309868/,733人,1人,"¥1,400",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,工商注册商标,直接雇佣￥ 1400,￥ 1400,任务编号：309868,3153-3304.csv,,309868,A309868,B309868,"工商注册, 商标"
仿喝啥网站,https://task.epwk.com/309878/,180人,1人,"¥1,400",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,仿喝啥网站,直接雇佣￥ 1400,￥ 1400,任务编号：309878,3153-3304.csv,,309878,A309878,B309878,仿喝啥网站
【小程序开发】基于C/S架构的问题分类浏览工具,https://task.epwk.com/309889/,420人,1人,"¥1,300",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,基于C/S架构的问题分类浏览工具,直接雇佣￥ 1300,￥ 1300,任务编号：309889,3153-3304.csv,小程序开发,309889,A309889,B309889,"C/S架构, 问题分类, 浏览工具"
【机械设备】重型风电配件喷漆设备生产线开发,https://task.epwk.com/309912/,2045人,1人,"¥10,000",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,重型风电配件喷漆设备生产线开发,直接雇佣￥ 10000,￥ 10000,任务编号：309912,3153-3304.csv,机械设备,309912,A309912,B309912,"重型风电配件, 喷漆设备, 生产线开发"
键盘膜设计,https://task.epwk.com/309932/,267人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,键盘膜设计,直接雇佣￥ 1500,￥ 1500,任务编号：309932,3153-3304.csv,,309932,A309932,B309932,"键盘膜, 设计"
户外广告画设计,https://task.epwk.com/309964/,175人,1人,¥600,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,户外广告画设计,直接雇佣￥ 600,￥ 600,任务编号：309964,3153-3304.csv,,309964,A309964,B309964,"户外广告, 画设计"
笔记本封面设计,https://task.epwk.com/309986/,170人,1人,¥250,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,笔记本封面设计,直接雇佣￥ 250,￥ 250,任务编号：309986,3153-3304.csv,,309986,A309986,B309986,笔记本封面设计
监控网页软件开发,https://task.epwk.com/310018/,215人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,监控网页软件开发,直接雇佣￥ 500,￥ 500,任务编号：310018,3153-3304.csv,,310018,A310018,B310018,"监控网页, 软件开发"
产品设计优化,https://task.epwk.com/310026/,417人,1人,¥800,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,产品设计优化,直接雇佣￥ 800,￥ 800,任务编号：310026,3153-3304.csv,,310026,A310026,B310026,"产品设计, 优化"
西大龙 公司图标的 LOGO 设计，需要原创,https://task.epwk.com/310033/,327人,1人,¥50,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,西大龙 公司图标的 LOGO 设计，需要原创,直接雇佣￥ 50,￥ 50,任务编号：310033,3153-3304.csv,,310033,A310033,B310033,"西大龙, 公司图标, LOGO设计"
微信后台开发、数据维护,https://task.epwk.com/310065/,192人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,微信后台开发、数据维护,直接雇佣￥ 500,￥ 500,任务编号：310065,3153-3304.csv,,310065,A310065,B310065,"微信后台, 数据维护"
【企业官网】2015版在线小说阅读分享网站制作,https://task.epwk.com/310101/,149人,1人,"¥4,300",圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,2015版在线小说阅读分享网站制作,直接雇佣￥ 4300,￥ 4300,任务编号：310101,3153-3304.csv,企业官网,310101,A310101,B310101,"在线小说阅读, 网站制作"
笔记本封面设计,https://task.epwk.com/310135/,293人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,笔记本封面设计,直接雇佣￥ 500,￥ 500,任务编号：310135,3153-3304.csv,,310135,A310135,B310135,笔记本封面设计
【VI设计】普洱茶LOGO制作,https://task.epwk.com/310152/,266人,1人,¥500,圆满完成,https://task.epwk.com/page3165.html?m=6&o=7,普洱茶LOGO制作,直接雇佣￥ 500,￥ 500,任务编号：310152,3153-3304.csv,VI设计,310152,A310152,B310152,"普洱茶, logo"
【产品推广】发布新闻稿,https://task.epwk.com/310154/,342人,1人,"¥30,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,发布新闻稿,直接雇佣￥ 30000,￥ 30000,任务编号：310154,3153-3304.csv,产品推广,310154,A310154,B310154,"新闻稿, 发布"
【企业官网】夺宝乐网站二次开发,https://task.epwk.com/310167/,195人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,夺宝乐网站二次开发,直接雇佣￥ 1000,￥ 1000,任务编号：310167,3153-3304.csv,企业官网,310167,A310167,B310167,"夺宝乐网站, 二次开发"
web前端开发,https://task.epwk.com/310179/,245人,1人,"¥1,800",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,web前端开发,直接雇佣￥ 1800,￥ 1800,任务编号：310179,3153-3304.csv,,310179,A310179,B310179,"web前端, 开发"
【产品外观设计】食用油标签设计,https://task.epwk.com/310198/,1466人,1人,"¥1,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,食用油标签设计,直接雇佣￥ 1000,￥ 1000,任务编号：310198,3153-3304.csv,产品外观设计,310198,A310198,B310198,"食用油标签, 设计"
C#业务逻辑及问题修复与完善,https://task.epwk.com/310208/,272人,1人,"¥3,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,C#业务逻辑及问题修复与完善,直接雇佣￥ 3000,￥ 3000,任务编号：310208,3153-3304.csv,,310208,A310208,B310208,"C#业务逻辑, 问题修复, 功能完善"
【标签设计】瓶贴设计之二,https://task.epwk.com/310211/,472人,1人,¥100,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,瓶贴设计之二,直接雇佣￥ 100,￥ 100,任务编号：310211,3153-3304.csv,标签设计,310211,A310211,B310211,"瓶贴设计, 设计之二"
新闻推广,https://task.epwk.com/310220/,270人,1人,"¥1,045",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,新闻推广,直接雇佣￥ 1045,￥ 1045,任务编号：310220,3153-3304.csv,,310220,A310220,B310220,"新闻推广, 媒体传播, 信息传播"
论坛发帖,https://task.epwk.com/310223/,137人,1人,¥50,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,论坛发帖,直接雇佣￥ 50,￥ 50,任务编号：310223,3153-3304.csv,,310223,A310223,B310223,论坛发帖
【APP开发】商城类app开发,https://task.epwk.com/310253/,526人,1人,"¥7,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,商城类app开发,直接雇佣￥ 7000,￥ 7000,任务编号：310253,3153-3304.csv,APP开发,310253,A310253,B310253,商城类app开发
logo墙发光字效果设计,https://task.epwk.com/310271/,151人,1人,¥500,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,logo墙发光字效果设计,直接雇佣￥ 500,￥ 500,任务编号：310271,3153-3304.csv,,310271,A310271,B310271,"logo墙, 发光字, 效果设计"
【广告设计】宣传图片设计,https://task.epwk.com/310274/,474人,1人,¥900,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,宣传图片设计,直接雇佣￥ 900,￥ 900,任务编号：310274,3153-3304.csv,广告设计,310274,A310274,B310274,"宣传图片, 设计"
新闻推广,https://task.epwk.com/310320/,437人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,新闻推广,直接雇佣￥ 1500,￥ 1500,任务编号：310320,3153-3304.csv,,310320,A310320,B310320,"新闻推广, 媒体传播, 信息传播"
【企业官网】仿外贸服装网站,https://task.epwk.com/310436/,493人,1人,"¥1,850",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,仿外贸服装网站,直接雇佣￥ 1850,￥ 1850,任务编号：310436,3153-3304.csv,企业官网,310436,A310436,B310436,"外贸服装网站, 仿站设计"
【微信推广】微信整合推广,https://task.epwk.com/310456/,248人,1人,"¥40,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,微信整合推广,直接雇佣￥ 40000,￥ 40000,任务编号：310456,3153-3304.csv,微信推广,310456,A310456,B310456,微信整合推广
漫画创作,https://task.epwk.com/310461/,114人,1人,¥118,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,漫画创作,直接雇佣￥ 118,￥ 118,任务编号：310461,3153-3304.csv,,310461,A310461,B310461,漫画创作
【微信推广】微信整合推广,https://task.epwk.com/310468/,371人,1人,"¥50,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,微信整合推广,直接雇佣￥ 50000,￥ 50000,任务编号：310468,3153-3304.csv,微信推广,310468,A310468,B310468,微信整合推广
【VI设计】企业形象VI,https://task.epwk.com/310478/,178人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,企业形象VI,直接雇佣￥ 5000,￥ 5000,任务编号：310478,3153-3304.csv,VI设计,310478,A310478,B310478,"企业形象, VI设计"
【VI设计】VI设计,https://task.epwk.com/310520/,254人,1人,"¥30,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,VI设计,直接雇佣￥ 30000,￥ 30000,任务编号：310520,3153-3304.csv,VI设计,310520,A310520,B310520,VI设计
【小程序开发】采集指定页面的开奖号码及同步到数据库,https://task.epwk.com/310539/,356人,1人,¥640,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,采集指定页面的开奖号码及同步到数据库,直接雇佣￥ 640,￥ 640,任务编号：310539,3153-3304.csv,小程序开发,310539,A310539,B310539,"开奖号码, 数据库同步"
科技产品文案代写,https://task.epwk.com/310602/,317人,1人,"¥2,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,科技产品文案代写,直接雇佣￥ 2000,￥ 2000,任务编号：310602,3153-3304.csv,,310602,A310602,B310602,"科技产品, 文案写作"
【小程序开发】软件三期第一批款,https://task.epwk.com/310608/,195人,1人,"¥3,500",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,软件三期第一批款,直接雇佣￥ 3500,￥ 3500,任务编号：310608,3153-3304.csv,小程序开发,310608,A310608,B310608,"软件, 三期, 第一批款"
贷款平台推广模块增加,https://task.epwk.com/310706/,171人,1人,"¥1,500",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,贷款平台推广模块增加,直接雇佣￥ 1500,￥ 1500,任务编号：310706,3153-3304.csv,,310706,A310706,B310706,"贷款平台, 推广模块"
【安全服务】网站建设,https://task.epwk.com/310724/,1693人,1人,¥600,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,网站建设,直接雇佣￥ 600,￥ 600,任务编号：310724,3153-3304.csv,安全服务,310724,A310724,B310724,网站建设
【宣传册设计】五折页设计,https://task.epwk.com/310750/,249人,1人,"¥1,900",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,五折页设计,直接雇佣￥ 1900,￥ 1900,任务编号：310750,3153-3304.csv,宣传册设计,310750,A310750,B310750,"五折页, 设计"
图标×11,https://task.epwk.com/310776/,233人,1人,¥380,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,图标×11,直接雇佣￥ 380,￥ 380,任务编号：310776,3153-3304.csv,,310776,A310776,B310776,"图标设计, 图标数量"
【小程序开发】公司展示APP制作,https://task.epwk.com/310800/,209人,1人,"¥3,000",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,公司展示APP制作,直接雇佣￥ 3000,￥ 3000,任务编号：310800,3153-3304.csv,小程序开发,310800,A310800,B310800,"公司展示, APP, 移动应用"
【小程序开发】公司展示APP制作 售后维护1年,https://task.epwk.com/310803/,300人,1人,¥500,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,公司展示APP制作 售后维护1年,直接雇佣￥ 500,￥ 500,任务编号：310803,3153-3304.csv,小程序开发,310803,A310803,B310803,"公司展示, APP制作, 售后维护"
【产品推广】网络推广,https://task.epwk.com/310808/,337人,1人,"¥1,640",圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,网络推广,直接雇佣￥ 1640,￥ 1640,任务编号：310808,3153-3304.csv,产品推广,310808,A310808,B310808,"网络推广, 在线营销, 互联网推广"
【宝宝起名】女宝宝改名,https://task.epwk.com/310814/,388人,1人,¥80,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,女宝宝改名,直接雇佣￥ 80,￥ 80,任务编号：310814,3153-3304.csv,宝宝起名,310814,A310814,B310814,"女宝宝, 改名"
【其他软件开发】ECSHOP礼品卡插件二次开发与手机页制作,https://task.epwk.com/310863/,284人,1人,¥800,圆满完成,https://task.epwk.com/page3164.html?m=6&o=7,ECSHOP礼品卡插件二次开发与手机页制作,直接雇佣￥ 800,￥ 800,任务编号：310863,3153-3304.csv,其他软件开发,310863,A310863,B310863,"ECSHOP礼品卡插件, 手机页制作"
唐三藏海外转运微信1平台开发,https://task.epwk.com/310904/,387人,1人,"¥5,000",圆满完成,https://task.epwk.com/page3163.html?m=6&o=7,唐三藏海外转运微信1平台开发,直接雇佣￥ 5000,￥ 5000,任务编号：310904,3153-3304.csv,,310904,A310904,B310904,"唐三藏, 海外转运, 微信公众号"
