标题,browser,字段1,价格,status
【商业提案】线上线下招商方案招商加盟策略,1114人,1人,¥28200,圆满完成
【专业代笔】活动领导致辞 新闻稿,1077人,1人,¥17000,圆满完成
【项目策划】白皮书,1019人,1人,¥1500,圆满完成
【宣传策划】产品文案策划,513人,1人,¥30000,圆满完成
【宣传策划】新产品策划,811人,1人,¥9900,圆满完成
,,,,
【项目策划】高端会所全案,747人,1人,¥40000,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,295人,1人,¥300,圆满完成
【产品卖点】虚拟数字货币白皮书撰写,759人,1人,¥2000,圆满完成
【商业提案】虚拟币白皮书,679人,1人,¥1500,圆满完成
【产品卖点】原创达人帖子5篇,267人,1人,¥300,圆满完成
【节假日祝福】公司年会组织,4190人,1人,¥9950,圆满完成
【宣传策划】餐饮行业宣传文案,654人,1人,¥2500,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,254人,1人,¥300,圆满完成
【宣传策划】Assignment #5,293人,1人,¥625,圆满完成
【项目策划】活动策划/会展策划/促销策划/婚庆策划/项目策划/企业简介/商业标书/融资方案/招商手册/PPT,701人,1人,¥30000,圆满完成
【商业提案】高端住宅项目文案,394人,1人,¥16000,圆满完成
【项目策划】创意火锅店策划,574人,1人,¥15000,圆满完成
【产品卖点】一个日用品的品牌策划,666人,1人,¥5000,圆满完成
【品牌起名】益生菌品牌命名,642人,1人,¥405,圆满完成
【商业提案】帮忙拟写一份公共关系策划书,806人,1人,¥100,圆满完成
【产品卖点】文案编写,332人,1人,¥1200,圆满完成
【品牌起名】网站二次开发,593人,1人,¥1500,圆满完成
【宣传策划】订制营销软文产品软文淘宝软文等系列软文写作,405人,1人,¥200,圆满完成
【产品卖点】微信积分商城软文,404人,1人,¥100,圆满完成
【宣传策划】问答发布,267人,1人,¥370,圆满完成
【宣传策划】新闻稿/论坛稿/软文/诗歌散文/观后感/分镜/解说词/演讲稿,517人,1人,¥10,圆满完成
【商业提案】产品定位,487人,1人,¥14200,圆满完成
【商业提案】公司发展史企业传记,503人,1人,¥29800,圆满完成
【项目策划】新客户竞标方案,594人,1人,¥35000,圆满完成
【品牌起名】软件取名,417人,1人,¥90,圆满完成
【宣传策划】宣传推广文案制作,433人,1人,¥1000,圆满完成
【产品卖点】淘宝达人帖子包过软文文案加大v认证原创贴写作图片商品标签封面,441人,1人,¥480,圆满完成
【产品卖点】淘宝达人帖子包过软文文案加大v认证原创贴写作图片商品标签封面,371人,1人,¥480,圆满完成
【宣传策划】宣传策划,467人,1人,¥10000,圆满完成
【产品卖点】认证通过淘宝创作V2达人,425人,1人,¥600,圆满完成
,,,,
【商业提案】线上线下招商方案,570人,1人,¥30000,圆满完成
【宣传策划】儿童连锁教育机构宣传文案,1026人,1人,¥30000,圆满完成
【宣传策划】订制营销软文产品软文淘宝软文等系列软文写作,252人,1人,¥300,圆满完成
【产品卖点】需要一篇介绍餐馆如何运行的文章,357人,1人,¥100,圆满完成
【专业代笔】急需！在全市金融工作会议上的讲话！,339人,1人,¥300,圆满完成
【商业提案】新游戏推广文案,691人,1人,¥50000,圆满完成
【品牌起名】餐饮项目取名,340人,1人,¥107,圆满完成
【商业提案】理财计划撰写,232人,1人,¥500,圆满完成
【品牌起名】网站二次开发,882人,1人,¥2750,圆满完成
【软文发布】百度百科 百度知道 网站SEO优化,384人,1人,¥350,圆满完成
【宣传策划】工程设计服务咨询,469人,1人,¥9850,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,272人,1人,¥300,圆满完成
【项目策划】微信公众号运营全年规划,540人,1人,¥15000,圆满完成
【品牌故事】装饰公司微信图文软文编辑,752人,1人,¥18000,圆满完成
【商业提案】产品品牌企业品牌团队品牌品牌定位品牌战略规划品牌竞争策略传播,530人,1人,¥10000,圆满完成
【商业提案】产品品牌企业品牌团队品牌品牌定位品牌战略规划品牌竞争策略传播,410人,1人,¥10000,圆满完成
【品牌起名】产品名,742人,1人,¥500,圆满完成
【宣传策划】产品策划,605人,1人,¥9900,圆满完成
【品牌故事】宣传软文撰写,548人,1人,¥4598,圆满完成
【产品卖点】新产品电商文案全案,701人,1人,¥30000,圆满完成
【品牌起名】网站二次开发,491人,1人,¥1200,圆满完成
【公司起名】品牌取名及广告语,990人,1人,¥500,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,314人,1人,¥300,圆满完成
【商业提案】微信公众号,563人,1人,¥1000,圆满完成
【产品卖点】蔬菜定单配送PPT设计,292人,1人,¥500,圆满完成
【百科/问答撰写】水泥生产线可行性研究报告,953人,1人,¥9650,圆满完成
【品牌故事】自媒体新闻发布,442人,1人,¥400,圆满完成
【软文发布】企业宣传新闻稿件发布,1281人,1人,¥2000,圆满完成
【商业提案】商业地产项目文案撰写,365人,1人,¥20000,圆满完成
【品牌起名】起名,284人,1人,¥24,圆满完成
,,,,
【品牌故事】百科竞答题目征集【电影类】,460人,1人,¥450,圆满完成
【品牌起名】我要找人做起名取名;,320人,1人,¥30,圆满完成
【品牌起名】网站二次开发,520人,1人,¥1800,圆满完成
【公司起名】家具商标起名,562人,1人,¥150,圆满完成
【专业代笔】撰写地产战略规划所需的环境分析,777人,1人,¥10000,圆满完成
【宣传策划】【高端定制 ◆ 经典  ◆广告语 】,419人,1人,¥700,圆满完成
【宣传策划】产品定位产品线产品规划价差体系品牌规划产品竞争策略产品差异化,464人,1人,¥10000,圆满完成
【宣传策划】产品推广方案,761人,1人,¥10000,圆满完成
【宣传策划】公司发展史企业传记公司传记企业家传记创业故事商业传奇,756人,1人,¥20000,圆满完成
【项目策划】研究计划进一步实证研究指导,500人,1人,¥625,圆满完成
【产品卖点】包过V2,347人,1人,¥300,圆满完成
【商业提案】校企合作计划书,673人,1人,¥500,圆满完成
【宣传策划】产品定位产品线产品规划价差体系品牌规划产品竞争策略产品差异化,732人,1人,¥10000,圆满完成
【项目策划】汽车保养连锁集团品牌重构及宣传方案,626人,1人,¥25000,圆满完成
【产品卖点】申请创作达人贴包过,255人,1人,¥300,圆满完成
【品牌起名】辣椒酱起名取名,944人,1人,¥35,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,364人,1人,¥1200,圆满完成
【品牌起名】起名取名,350人,1人,¥400,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,443人,1人,¥300,圆满完成
【编辑校对】五万个数据录入,3219人,1人,¥200,圆满完成
【产品卖点】SEO原创文章写作,331人,1人,¥300,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,267人,1人,¥300,圆满完成
【品牌起名】起名，取名——品牌/公司/店铺/产品,449人,1人,¥300,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,329人,1人,¥300,圆满完成
【产品卖点】4个淘宝达人账号申请并通过淘宝达人V2等级,929人,1人,¥1200,圆满完成
【产品卖点】创作达人包过,303人,1人,¥300,圆满完成
【宣传策划】Assignment #3,532人,1人,¥600,圆满完成
【产品卖点】SEO原创文章写作,388人,1人,¥300,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,230人,1人,¥300,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,228人,1人,¥300,圆满完成
,,,,
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,344人,1人,¥300,圆满完成
【产品卖点】10.12中文详情-翻译泰文-1套,169人,1人,¥180,圆满完成
"【产品卖点】10.8详情简体-6套
10.13详情简体-加急2套",231人,1人,¥200,圆满完成
【产品卖点】申请并通过淘宝达人V2等级,470人,1人,¥300,圆满完成
【产品卖点】申请并通过淘宝达人V2等级,310人,1人,¥300,圆满完成
【编辑校对】SCI修改,2546人,1人,¥8000,圆满完成
【项目策划】微信公众号运营策划及手机官网文案撰写,544人,1人,¥15000,圆满完成
【宣传策划】产品品牌企业品牌团队品牌品牌定位品牌战略规划品牌竞争策略传播,744人,1人,¥10000,圆满完成
【宣传策划】产品品牌企业品牌团队品牌品牌定位品牌战略规划品牌竞争策略传播,567人,1人,¥10000,圆满完成
【宣传策划】产品推广方案,335人,1人,¥10000,圆满完成
【宣传策划】产品推广方案,462人,1人,¥10000,圆满完成
【宣传策划】咖啡店公众号文案优化／撰写／版面美化,1071人,1人,¥1200,圆满完成
【产品卖点】申请并通过淘宝达人V2等级,305人,1人,¥300,圆满完成
【其他内容创作】婚礼策划余款,1272人,1人,¥10000,圆满完成
【其他内容创作】婚庆策划2期款,999人,1人,¥45000,圆满完成
【其他内容创作】婚礼策划预付款,830人,1人,¥10000,圆满完成
【商业提案】9.27中文详情-翻译泰文-2套,344人,1人,¥333,圆满完成
【品牌起名】网站二次开发,926人,1人,¥4000,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,356人,1人,¥300,圆满完成
【项目策划】创意项目策划,544人,1人,¥25000,圆满完成
【产品卖点】申请并通过淘宝达人V2等级,364人,1人,¥300,圆满完成
【产品卖点】10.10中文详情-翻译泰文-1套,398人,1人,¥140,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,248人,1人,¥300,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,371人,1人,¥300,圆满完成
【商业提案】商业地产项目文案撰写,385人,1人,¥20000,圆满完成
【产品卖点】10.8中文详情-翻译泰文-1套,293人,1人,¥150,圆满完成
【宣传策划】淘宝达人文章撰写,618人,1人,¥1250,圆满完成
【产品卖点】10.7中文详情-翻译泰文-2套,224人,1人,¥250,圆满完成
【宣传策划】帮忙写一份达人原创贴,423人,1人,¥150,圆满完成
【宣传策划】10.6中文详情翻译泰文-1套,401人,1人,¥120,圆满完成
,,,,
【产品卖点】SEO原创文章写作淘宝达人软文撰写,351人,1人,¥300,圆满完成
【项目策划】新品发布事件营销策划,541人,1人,¥8700,圆满完成
【产品卖点】9.28中文详情-翻译泰文-2套,394人,1人,¥370,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,551人,1人,¥900,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,244人,1人,¥300,圆满完成
【产品卖点】9.28中文详情-翻译泰文-2套,262人,1人,¥200,圆满完成
【产品卖点】9.27中文详情-翻译泰文-2套,306人,1人,¥450,圆满完成
【专业代笔】文章翻译,955人,1人,¥5000,圆满完成
【宣传策划】新闻稿撰写,238人,1人,¥5000,圆满完成
【广告策划】广告策划,964人,1人,¥14700,圆满完成
【宣传策划】产品推广,363人,1人,¥4995,圆满完成
【产品卖点】9.25中文详情-翻译泰文-2套,213人,1人,¥128,圆满完成
【宣传策划】寿司店,1240人,1人,¥35380,圆满完成
【产品卖点】SEO原创文章写作,323人,1人,¥900,圆满完成
【宣传策划】时间紧任务重,556人,1人,¥12000,圆满完成
【公司起名】简单大方,732人,1人,¥500,圆满完成
【产品卖点】SEO原创文章写作淘宝达人软文撰写微信文案代笔微信爆文制造,465人,1人,¥300,圆满完成
