标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【招商加盟】测试任务，请勿参与,https://task.epwk.com/1104087/,37人,1人,1000元以内,圆满完成,招标,lgh813,"“客家人”厦门经营特色小吃的餐厅，LOGO设计及简单应用 经营介绍：“客家人”是一家以经营特色小吃为主的快餐餐厅特色餐品“客家人”是用独特的传统工艺制作而成，口感独特，明显区别其它面种，传承百年，获奖无数。VI应用内容：设计LOGO、店面招牌设计(竖排，横排)、菜牌、名片、餐巾纸、筷子纸筒、牙签包装、员工胸牌、服装设计。设计要求： 1、大气、简洁、明快;2、有视觉冲击力，醒目易识别，突出餐饮品牌元素;3、能体现特色，LOGO已有，但如限制了设计师的创意，可重新设计。4、附上创意说明。知识产权说明： 1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品。",2025-01-13,2025.01.13,任务编号：1104087,100.0,20天,福建省-厦门市,华丽艺术,https://shop.epwk.com/zqdpllqj9n1v/,华丽艺术,出售服务,https://shop.epwk.com/zqdpllqj9n1v/chushou/,工作室,六品,68分,总 39 次中标，交易总金额,￥6783.18,华丽艺术,,,,,,,,,,,,,,,,,,,,招商加盟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【网络接单】小 红书 任务简单好做！10元一单 每日结！,https://task.epwk.com/1109223/,2390人,6人,¥500,,,聚云Io8G6,任务要求（每个小 红书号每天只能发布一个）     1. 账号要求：不能使用刚注册的新号，粉丝数量需要大于或者等于 3个。     2. 视频要求：每日审核 通过审核之前请勿删除视频 否则视为不通过。操作流程    1. 素材：打开网址： https://jz.ql14.com/xiaohongshu/  下载 视频素材 和 复制话题。    2. 上传视频：打开 小 红书，上传所下载的视频（视频分辨率设置为1080p），并粘贴复制好的话题。提交要求    1. 主页截图：需展示粉丝数量，以证明账号符合任务要求。    2. 提交分享链接：请提供已发布视频的分享链接。     3. 一个小 红书账户每天仅限参与一次感谢您的参与！如有疑问，请及时联系任务发布方。,2025-02-18,,任务编号：1109223,500.0,,,B任务编号：1109223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥30,易V咖2IJAk,易V咖2IJAk,六百六十六,,,,,,,,,,,,2025
【网络接单】(抖 音) 新手可做！只需上传视频，日赚15元！,https://task.epwk.com/1109179/,1409人,14人,¥510,,,聚云Io8G6,任务要求（每个抖 音账号每天只能发布一个）     1. 账号要求：需使用 老号，且粉丝数量 ≥ 3人。     2. 视频要求：视频需 停留24小时，方可计为 完成任务。操作流程    1. 素材：打开网址： jz.ql14.com/douyin    2. 下载 视频素材 和 复制话题。    2. 上传视频：打开   抖  音，上传所下载的视频（视频分辨率设置为1080p），并粘贴复制好的话题。提交要求    1. 主页截图：需展示粉丝数量，以证明账号符合任务要求。    2. 提交分享链接：请提供已发布视频的分享链接。     3. 一个抖 音账户每天仅限参与一次感谢您的参与！如有疑问，请及时联系任务发布方。,2025-02-18,,任务编号：1109179,510.0,,,B任务编号：1109179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥105,易V咖2IJAk,葱聪设计,乐肆,"个人 |            
            蜜蜂工作室",威勒尼xfmdP,凯郎7JBCs,骄世客upu5k,,,,,,,,2025
【网络接单】抖 音评论代发3块/条,https://task.epwk.com/1107445/,2058人,20人,¥501,,,聚云Io8G6,任务说明注意：做单时间为早上 10 点到晚上 19 点，其他时间段无法审核。任务目标在抖 音平台上完成以下操作，确保你的账号在操作后持续展示符合要求的状态至少 1 小时。任务成功后，将获得通过确认。操作步骤1. 更换头像与昵称头像：请将你的抖 音头像更换为附件中的图片。昵称：从下面的昵称列表中随机选择一个，并设置为你的抖 音昵称： 请到附件获取昵称,2025-02-08,,任务编号：1107445,501.0,,,B任务编号：1107445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,网络接单,,,,,,,,,,,,,,,,,,,,,,￥153,Y0x140ED8,听风yy45,听风yy45,听风yy45,Saudade,企鹅WZlB8,企鹅WZlB8,企鹅WZlB8,凌生为己,凌生为己,,,,,2025
【SEO排名优化】上门厨师网站谷歌SEO优化,https://task.epwk.com/1122264/,276人,0人,20万-30万元,投标中,,A任务编号：1122264,硬性要求：必须有大型网站SEO优化的成功案例和相关资质，详情见下面的文档需求见文档：【金山文档 | WPS云文档】 谷歌SEO优化服务任务说明（修订版）https://kdocs.cn/l/cerIKNaE47RY,2025-05-14,,任务编号：1122264,20.0,,,B任务编号：1122264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEO排名优化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【APP推广】注册成为明德漫商平台会员,https://task.epwk.com/1113171/,4638人,86人,"¥1,200",,,永不止步9899,用真实的手机号码，扫我提供的二维码成为“明德漫商”平台会员，一个手机号码注册一个会员，要绑定手机号码，一个一品众包注册一个会员，注册成功后截图给我（样板）。,2025-03-07,,任务编号：1113171,1200.0,,,B任务编号：1113171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APP推广,,,,,,,,,,,,,,,,,,,,,,￥297,威威虎rP0Eu,M���******M8s5,不知名树,不知名树,小二威威yv1NG,HY黄也,星享事成krssU,,o5d8f3a549badf,o5d8f3a549badf,,,,,2025
【微信推广】问卷调查：生成式人工智能滥用风险对内容观看者的影响,https://task.epwk.com/1110829/,5864人,289人,"¥3,300",,,alexlounbut,您好！非常感谢您能抽出宝贵的时间来协助完成此次调查。    如果您满足下面两个条件，请您帮忙完成这份问卷调查。    条件1：对生成式人工智能（AI）有所了解；    条件2：使用社交媒体观看内容创作者发布的内容（短文、图片、短视频等）。    本次问卷调查的题量不多、题目简单，为了保证科学研究的严谨性，请您认真审题并一一回答相关问题。    我们会仔细审核您的问卷，审核通过后，会向您支付6元报酬。谢谢！    我们郑重承诺：此次问卷调查所收集的信息仅被用于学术研究，研究成果将会公开发表。    打开下面链接，即可进入答题页面。谢谢    https://www.wjx.cn/vm/OybOK2S.aspx#,2025-02-26,,任务编号：1110829,3300.0,,,B任务编号：1110829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,微信推广,,,,,,,,,,,,,,,,,,,,,,￥2028,"个人 |            
            悦思维设计",乔伊伊,"工作室 |            
            小小龙儿","个人 |            
            叶忆长安",致利昂JI2Yd,Tomorrow28,gracewang19,,chenligui,享客堂eH1IF,,,,,2025
【问卷调查】内容创业者遵守人工智能（AI）使用规范的研究,https://task.epwk.com/1108317/,2662人,53人,"¥4,000",,,alexlounbut,如果您是“内容创业者”，请您帮忙完成这份问卷调查。    内容创业者是指在互联网上通过创造和分享有价值的内容来获得商业收益的创业者。人工智能（AI）为内容创业者提供了强大的工具和支持，提高创作效率、优化内容质量、实现多模态创作、提升用户体验和助力内容变现。    内容创业者在使用AI时，需遵循国家及各平台的相关规章制度。2024年9月，国家互联网信息办发布的《生成式人工智能服务管理办法（征求意见稿）》规定使用AI生成内容应体现社会主义核心价值观，不得含有违法、虚假等不良信息，且要保护个人信息、隐私和商业秘密。国内社交媒体平台（如，短视频渠道代运营、快手、小红书、微博、微信等）都在不断推出和完善AI的使用规范。    如果内容创业者滥用AI，国家有关部门和平台会对相关责任人做出处罚。    本次问卷调查的题量不多，但是，为了保证科学研究的严谨性，我们需要您提供佐证材料来证明您是内容创业者。我们会认真核对您提供的佐证材料，如果审核通过，我们会向您提供10元报酬。谢谢！    复制下面链接可以进入到问卷回答页面。请仔细阅读问卷开头部分的要点说明，然后按照要求完成问卷。非常感谢！    https://www.wjx.cn/vm/OrdbZHm.aspx,2025-02-14,,任务编号：1108317,4000.0,,,B任务编号：1108317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,问卷调查,,,,,,,,,,,,,,,,,,,,,,￥630,呼呼白玉盘,"工作室 |            
            小小龙儿",乔伊伊,"个人 |            
            叶忆长安",Saudade,搬砖专家,"个人 |            
            新人杂货铺",,"个人 |            
            悦思维设计","工作室 |            
            @奥斯卡",,,,,2025
【效果图设计】商场外观效果图设计,https://task.epwk.com/1121305/,557人,5人,¥500,选稿中,单人悬赏,A任务编号：1121305,商场外观效果图设计,2025-05-06,,任务编号：1121305,500.0,,,B任务编号：1121305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,效果图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【展台展厅】电力企业公司的展厅设计,,56人,0人,1万-2万元,投标中,招标,A任务编号：1122900,李先生服务商地域不限项目是在长春，后面得去现场下电力企业公司的展厅设计，出效果图，大概1千平方米具体要求项目报价联系备注 微信号是手机号,2025-05-19,,任务编号：1122900,1.0,,,B任务编号：1122900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,展台展厅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【别墅设计】240平米自建房装修效果图制作,,122人,1人,1000元以内,投标中,招标,A任务编号：1122710,要求风格是新中式，带院子设计。,2025-05-17,,任务编号：1122710,1000.0,,,B任务编号：1122710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,别墅设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【施工图设计】效果图修改,,525人,1人,1000元以内,工作中,招标,A任务编号：1118475,效果图修改定金,2025-04-12,,任务编号：1118475,200.0,3天,河北省-石家庄市,B任务编号：1118475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,施工图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【效果图设计】效果图修改,,427人,1人,1000元以内,工作中,招标,A任务编号：1118408,和上一位设计师不合作了，但是大体内容一经确定，有一些内容需要修改,2025-04-11,,任务编号：1118408,200.0,3天,河北省-石家庄市,B任务编号：1118408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,效果图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【门头设计】展厅平面效果图设计,,61人,1人,1000-3000元,圆满完成,招标,k8072****75,"称呼:赵女士所在行业:汽车行业组织性质:公司地区:新疆,乌鲁木齐市需求:公司现在有二百亩地，要做一个展厅。通过整理好的资料设计一个关于车辆展厅的平面设计图。，对轻卡，重卡，二手车，挖机等进行分区，比较急完成时间:一星期内预算:2000左右备注：微信号是手机号",2025-04-22,2025.04.30,任务编号：1119868,2200.0,3天,河北省-石家庄市,艺弘设计,,,,,工作室,四品,55分,总 25 次中标，交易总金额,￥2.94万,,,医疗美容空间设计,"￥60
            /㎡",娱乐空间设计,"￥60
            /㎡",餐饮空间设计,"￥100
            /㎡",办公空间设计,"￥70
            /㎡",,,,,,,,,,,门头设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【效果图设计】农村自建房改造效果图,,281人,2人,1000元以内,圆满完成,招标,大员0gNVi,农村自建房改造效果图,2025-03-03,2025.03.10,任务编号：1111908,800.0,"5天,7天","广东省-广州市,广东省-汕头市",憧憬如画全案设计工作室,,,,,工作室,八品,36分,,,,,,,,,,,,,,,,,,,,,,,效果图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【酒店宾馆】十间民宿两种房型，装修效果图和施工图设计,,353人,2人,1000元以内,圆满完成,招标,朗润建筑,十间民宿酒店，两种房型，一种双床房（1.2-1.3米），一种大床房加厨房带小游戏开发桌，需要设计两个房间的效果图和施工图,2025-03-02,2025.03.31,任务编号：1111764,800.0,3天,河北省-石家庄市,艺弘设计,,,,,工作室,四品,55分,总 25 次中标，交易总金额,￥2.94万,,,医疗美容空间设计,"￥60
            /㎡",娱乐空间设计,"￥60
            /㎡",餐饮空间设计,"￥100
            /㎡",办公空间设计,"￥70
            /㎡",,,,,,,,,,,酒店宾馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【商业建筑】需求北京做深化设计施工图设计的设计师,https://task.epwk.com/1122556/,97人,0人,"¥1,000",投标中,雇佣,A任务编号：1122556,需求北京做深化设计施工图设计的设计师,2025-05-15,,任务编号：1122556,1.0,,,B任务编号：1122556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,商业建筑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【效果图设计】设计门厅效果图,https://task.epwk.com/1119504/,464人,1人,¥200,工作中,雇佣,A任务编号：1119504,设计门厅效果图,2025-04-20,,任务编号：1119504,200.0,200天,河北省-石家庄市,B任务编号：1119504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,效果图设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【商业空间】零工市场装修效果图制作,https://task.epwk.com/1110509/,284人,1人,¥600,圆满完成,雇佣,jz114****97,找人设计一个零工市场效果图。要求：零工服务场所面积原则上不小于100㎡，原则上采取所在市或者县（市、区）+具体 位置+零工市场（零工驿站、零工超市等）的命名模式。标识统一，应悬挂于零工市场入口显著位置。应设置综合服务区、岗位对接区、生活服务区。综合服务区应设置专门服务窗口，主要提供求职（用工）登记、技能培训、劳动维权、政策咨询服务。岗位对接区设置劳务交易洽谈和求职用工信息发布两个功能区域，用于供需双方开展外包对接；生活服务区主要针对供求双方提供休息、饮水取用等生活服务。应配备信息发布屏、众包展位终端、公告宣传栏等基本服务设施设备应配备写字桌台、休息座椅、空调通风、户外停车、手机充电等便民服务设施设备。应配备电脑、电话、打印机、复印机等必要办公设施设备。,2025-02-24,2025.03.15,任务编号：1110509,600.0,1天,河北省-石家庄市,艺弘设计,https://shop.epwk.com/j7n38j0oe5e1/,艺弘设计,出售服务,https://shop.epwk.com/j7n38j0oe5e1/chushou/,工作室,四品,55分,总 25 次中标，交易总金额,￥2.94万,艺弘设计,,医疗美容空间设计,"￥60
            /㎡",娱乐空间设计,"￥60
            /㎡",餐饮空间设计,"￥100
            /㎡",办公空间设计,"￥70
            /㎡",,,,,,,,,,,商业空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【动画制作】Logo动画制作，是视频动画制作，不是平面设计,https://task.epwk.com/1112201/,2790人,12人,"¥1,560",圆满完成,,柏建宏,一、公司介绍我们公司是环球风尚联盟，主要是做形象礼仪行业的教育培训等相关业务，同时也可以理解和风尚，时尚相关。是中国风尚行业走向世界的门户，也是世界同行走进中国的桥梁。二、需求：基于「风尚圈LOGO」进行动态艺术解构，通过动画变形展现商标的形成过程，要求变形过程兼具趣味性与简约高级感，需自然过渡到最终完整LOGO展示。例如：商标由九个结构组成，这些结构可想象成风、花瓣、树叶、云彩等，它们通过动画变形展现商标的形成过程，最终艺术呈现出商标的效果。 三、应用场景：用作宣传片的片头，或者视频课程的片头等。1. Logo与文字横排2. Logo与文字竖排 3. 用做视频课程的片头四、素材要求：需100%原创动画，不得侵；需要包含音效。五、交付要求：提供工程文件和原始素材。,2025-03-04,2025.04.18,任务编号：1112201,1560.0,,,威益客ZOV61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,动画制作,,,14.0,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
【剪辑服务】宣传视频剪辑,https://task.epwk.com/1122648/,367人,0人,1000元以内,投标中,,A任务编号：1122648,理发前后对比的视频剪辑，有参照视频，报价详谈,2025-05-16,,任务编号：1122648,1000.0,,,B任务编号：1122648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,剪辑服务,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025
