标题,标题链接,查看数,参与数,价格,状态,当前网页URL,详情标题,字段1,字段2,字段3,原文件名,,,
【APP开发】基于java activity定制二开,https://task.epwk.com/931877/,149人,1人,"¥6,500",圆满完成,https://task.epwk.com/page139.html?m=6&o=7,基于java activity定制二开,直接雇佣￥ 6500,￥ 6500,任务编号：931877,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/931909/,378人,1人,"¥30,000",圆满完成,https://task.epwk.com/page139.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 30000,￥ 30000,任务编号：931909,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/931912/,268人,1人,"¥15,000",圆满完成,https://task.epwk.com/page139.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 15000,￥ 15000,任务编号：931912,89-157.csv,,,
【网站UI设计】网站设计,https://task.epwk.com/931918/,796人,1人,¥480,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,网站设计,直接雇佣￥ 480,￥ 480,任务编号：931918,89-157.csv,,,
【APP开发】财税app开发,https://task.epwk.com/931940/,158人,1人,"¥6,532",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,财税app开发,直接雇佣￥ 6532,￥ 6532,任务编号：931940,89-157.csv,,,
【APP开发】门窗APP开发,https://task.epwk.com/931950/,451人,1人,"¥8,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,门窗APP开发,直接雇佣￥ 8000,￥ 8000,任务编号：931950,89-157.csv,,,
【小程序开发】微信小程序定制开发,https://task.epwk.com/932114/,284人,1人,"¥12,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,微信小程序定制开发,直接雇佣￥ 12000,￥ 12000,任务编号：932114,89-157.csv,,,
【OA系统】人事晋升管理,https://task.epwk.com/932186/,221人,1人,"¥5,500",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,人事晋升管理,直接雇佣￥ 5500,￥ 5500,任务编号：932186,89-157.csv,,,
【小程序开发】代码设计界面&动态表单设计,https://task.epwk.com/932187/,125人,1人,"¥3,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,代码设计界面&动态表单设计,直接雇佣￥ 3000,￥ 3000,任务编号：932187,89-157.csv,,,
【SAAS软件】生鲜小程序开发,https://task.epwk.com/932190/,500人,1人,"¥3,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,生鲜小程序开发,直接雇佣￥ 3000,￥ 3000,任务编号：932190,89-157.csv,,,
【微信开发】经销商云仓多规格极差,https://task.epwk.com/932199/,470人,1人,¥500,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,经销商云仓多规格极差,直接雇佣￥ 500,￥ 500,任务编号：932199,89-157.csv,,,
【APP界面设计】餐饮落地页设计,https://task.epwk.com/932215/,565人,1人,¥350,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,餐饮落地页设计,直接雇佣￥ 350,￥ 350,任务编号：932215,89-157.csv,,,
【APP开发】商城源码购买,https://task.epwk.com/932222/,175人,1人,"¥15,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,商城源码购买,直接雇佣￥ 15000,￥ 15000,任务编号：932222,89-157.csv,,,
【小程序开发】人脸检测接口修改,https://task.epwk.com/932257/,447人,1人,¥600,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,人脸检测接口修改,直接雇佣￥ 600,￥ 600,任务编号：932257,89-157.csv,,,
【项目管理软件】定制管理系统开发,https://task.epwk.com/932538/,1611人,1人,"¥12,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,定制管理系统开发,直接雇佣￥ 12000,￥ 12000,任务编号：932538,89-157.csv,,,
【产品推广】网络营销加强版,https://task.epwk.com/932561/,353人,1人,"¥4,500",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,网络营销加强版,直接雇佣￥ 4500,￥ 4500,任务编号：932561,89-157.csv,,,
【LOGO设计】LOGO/商标/标志设计,https://task.epwk.com/932638/,276人,1人,¥400,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,LOGO/商标/标志设计,直接雇佣￥ 400,￥ 400,任务编号：932638,89-157.csv,,,
【其他行业】5月维护费用,https://task.epwk.com/932826/,201人,1人,"¥25,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,5月维护费用,直接雇佣￥ 25000,￥ 25000,任务编号：932826,89-157.csv,,,
【其他行业】5月维护费用2,https://task.epwk.com/932829/,180人,1人,"¥55,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,5月维护费用2,直接雇佣￥ 55000,￥ 55000,任务编号：932829,89-157.csv,,,
【APP开发】物业管理软件开发二期,https://task.epwk.com/932846/,209人,1人,"¥20,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,物业管理软件开发二期,直接雇佣￥ 20000,￥ 20000,任务编号：932846,89-157.csv,,,
【APP开发】开发违章查询系统APP（含安卓苹果端混合开发），一期款,https://task.epwk.com/932861/,331人,1人,"¥9,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,开发违章查询系统APP（含安卓苹果端混合开发），一期款,直接雇佣￥ 9000,￥ 9000,任务编号：932861,89-157.csv,,,
【APP开发】开发各类APP（安卓+iOS） 小程序 （H5）电脑网页,https://task.epwk.com/932879/,399人,1人,"¥50,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,开发各类APP（安卓+iOS） 小程序 （H5）电脑网页,直接雇佣￥ 50000,￥ 50000,任务编号：932879,89-157.csv,,,
【APP开发】接单APP定制化开发,https://task.epwk.com/932909/,152人,1人,"¥12,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,接单APP定制化开发,直接雇佣￥ 12000,￥ 12000,任务编号：932909,89-157.csv,,,
【APP开发】xp框架自动领取红包,https://task.epwk.com/932926/,331人,1人,"¥1,200",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,xp框架自动领取红包,直接雇佣￥ 1200,￥ 1200,任务编号：932926,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/932936/,434人,1人,"¥30,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 30000,￥ 30000,任务编号：932936,89-157.csv,,,
【包装设计】桂圆红枣枸杞茶5款包装,https://task.epwk.com/932961/,278人,1人,"¥1,500",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,桂圆红枣枸杞茶5款包装,直接雇佣￥ 1500,￥ 1500,任务编号：932961,89-157.csv,,,
【包装设计】桂圆红枣枸杞茶5款包装盒,https://task.epwk.com/932962/,261人,1人,"¥1,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,桂圆红枣枸杞茶5款包装盒,直接雇佣￥ 1000,￥ 1000,任务编号：932962,89-157.csv,,,
【APP推广】网络第二阶段,https://task.epwk.com/932968/,353人,1人,"¥1,700",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,网络第二阶段,直接雇佣￥ 1700,￥ 1700,任务编号：932968,89-157.csv,,,
【财务管理系统】财务管理软件开发,https://task.epwk.com/932972/,1448人,1人,"¥25,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,财务管理软件开发,直接雇佣￥ 25000,￥ 25000,任务编号：932972,89-157.csv,,,
【软件UI设计】践谈小程序设计,https://task.epwk.com/933003/,492人,1人,"¥3,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,践谈小程序设计,直接雇佣￥ 3000,￥ 3000,任务编号：933003,89-157.csv,,,
【APP开发】点评、家政、运动健康、代驾、乘车、快递、外卖等app,https://task.epwk.com/933006/,297人,1人,"¥49,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,点评、家政、运动健康、代驾、乘车、快递、外卖等app,直接雇佣￥ 49000,￥ 49000,任务编号：933006,89-157.csv,,,
【其他行业】任务悬赏原生APP成品购买,https://task.epwk.com/933065/,315人,1人,"¥1,000",圆满完成,https://task.epwk.com/page138.html?m=6&o=7,任务悬赏原生APP成品购买,直接雇佣￥ 1000,￥ 1000,任务编号：933065,89-157.csv,,,
【APP开发】前端开发,https://task.epwk.com/933107/,282人,1人,¥800,圆满完成,https://task.epwk.com/page138.html?m=6&o=7,前端开发,直接雇佣￥ 800,￥ 800,任务编号：933107,89-157.csv,,,
【APP开发】行政管理软件开发4期,https://task.epwk.com/933120/,199人,1人,"¥49,916",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,行政管理软件开发4期,直接雇佣￥ 49916,￥ 49916,任务编号：933120,89-157.csv,,,
【电商】电商系统软件开发,https://task.epwk.com/933140/,147人,1人,"¥50,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,电商系统软件开发,直接雇佣￥ 50000,￥ 50000,任务编号：933140,89-157.csv,,,
【电商】电商系统软件开发二期,https://task.epwk.com/933145/,189人,1人,"¥50,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,电商系统软件开发二期,直接雇佣￥ 50000,￥ 50000,任务编号：933145,89-157.csv,,,
【企业官网】资讯型网站开发,https://task.epwk.com/933154/,349人,1人,"¥30,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,资讯型网站开发,直接雇佣￥ 30000,￥ 30000,任务编号：933154,89-157.csv,,,
【企业官网】资讯型网站开发二期,https://task.epwk.com/933156/,316人,1人,"¥20,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,资讯型网站开发二期,直接雇佣￥ 20000,￥ 20000,任务编号：933156,89-157.csv,,,
【LOGO设计】设计商标Logo,https://task.epwk.com/933209/,183人,1人,¥868,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,设计商标Logo,直接雇佣￥ 868,￥ 868,任务编号：933209,89-157.csv,,,
【插画设计】根据要求画插画,https://task.epwk.com/933232/,650人,1人,"¥1,500",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,根据要求画插画,直接雇佣￥ 1500,￥ 1500,任务编号：933232,89-157.csv,,,
【包装设计】狗狗漱口水,https://task.epwk.com/933255/,509人,1人,¥700,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,狗狗漱口水,直接雇佣￥ 700,￥ 700,任务编号：933255,89-157.csv,,,
【其他网站】仿动画,https://task.epwk.com/933302/,447人,1人,¥500,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,仿动画,直接雇佣￥ 500,￥ 500,任务编号：933302,89-157.csv,,,
【其他行业】园林评审系统,https://task.epwk.com/933383/,258人,1人,"¥2,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,园林评审系统,直接雇佣￥ 2000,￥ 2000,任务编号：933383,89-157.csv,,,
【小程序开发】企业管理小程序定制化开发,https://task.epwk.com/933393/,213人,1人,"¥8,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,企业管理小程序定制化开发,直接雇佣￥ 8000,￥ 8000,任务编号：933393,89-157.csv,,,
【其他设计】折叠宣传单、体验卡,https://task.epwk.com/933411/,510人,1人,¥900,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,折叠宣传单、体验卡,直接雇佣￥ 900,￥ 900,任务编号：933411,89-157.csv,,,
【其他网站】培训机构网站,https://task.epwk.com/933414/,463人,1人,"¥5,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,培训机构网站,直接雇佣￥ 5000,￥ 5000,任务编号：933414,89-157.csv,,,
【其他网站】网站开发,https://task.epwk.com/933424/,339人,1人,"¥3,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,网站开发,直接雇佣￥ 3000,￥ 3000,任务编号：933424,89-157.csv,,,
【小程序开发】小程序定制开发,https://task.epwk.com/933480/,266人,1人,"¥5,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,小程序定制开发,直接雇佣￥ 5000,￥ 5000,任务编号：933480,89-157.csv,,,
【VI设计】酒品包装尾款3,https://task.epwk.com/933525/,334人,1人,"¥30,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,酒品包装尾款3,直接雇佣￥ 30000,￥ 30000,任务编号：933525,89-157.csv,,,
【SAAS软件】直播系统后续优化及完善,https://task.epwk.com/933526/,317人,1人,"¥20,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,直播系统后续优化及完善,直接雇佣￥ 20000,￥ 20000,任务编号：933526,89-157.csv,,,
【小程序开发】软件定制开发,https://task.epwk.com/933544/,328人,1人,"¥20,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,软件定制开发,直接雇佣￥ 20000,￥ 20000,任务编号：933544,89-157.csv,,,
【APP开发】物业管理软件开发三期,https://task.epwk.com/933550/,145人,1人,"¥15,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,物业管理软件开发三期,直接雇佣￥ 15000,￥ 15000,任务编号：933550,89-157.csv,,,
【小程序开发】海产品小程序制作一期,https://task.epwk.com/933554/,114人,1人,"¥5,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,海产品小程序制作一期,直接雇佣￥ 5000,￥ 5000,任务编号：933554,89-157.csv,,,
【数据库设计】存储过程设计,https://task.epwk.com/933560/,446人,1人,¥300,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,存储过程设计,直接雇佣￥ 300,￥ 300,任务编号：933560,89-157.csv,,,
【广告设计】彩色户型图设计修改,https://task.epwk.com/933596/,200人,1人,¥100,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,彩色户型图设计修改,直接雇佣￥ 100,￥ 100,任务编号：933596,89-157.csv,,,
【小程序开发】维护费用,https://task.epwk.com/933616/,269人,1人,¥42,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,维护费用,直接雇佣￥ 42,￥ 42,任务编号：933616,89-157.csv,,,
【LOGO设计】设计一个头部导航,https://task.epwk.com/933645/,219人,1人,¥200,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,设计一个头部导航,直接雇佣￥ 200,￥ 200,任务编号：933645,89-157.csv,,,
【APP开发】OA系统开发三期,https://task.epwk.com/933685/,139人,1人,"¥18,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,OA系统开发三期,直接雇佣￥ 18000,￥ 18000,任务编号：933685,89-157.csv,,,
【APP开发】OA系统开发三期,https://task.epwk.com/933686/,93人,1人,"¥26,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,OA系统开发三期,直接雇佣￥ 26000,￥ 26000,任务编号：933686,89-157.csv,,,
【LOGO设计】logo+ui设计,https://task.epwk.com/933731/,234人,1人,¥600,圆满完成,https://task.epwk.com/page137.html?m=6&o=7,logo+ui设计,直接雇佣￥ 600,￥ 600,任务编号：933731,89-157.csv,,,
【APP开发】商城购物app、租赁交易app、电影购票app等,https://task.epwk.com/933734/,214人,1人,"¥32,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,商城购物app、租赁交易app、电影购票app等,直接雇佣￥ 32000,￥ 32000,任务编号：933734,89-157.csv,,,
【网站二次开发】对接Paypal,https://task.epwk.com/933752/,447人,1人,"¥5,000",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,对接Paypal,直接雇佣￥ 5000,￥ 5000,任务编号：933752,89-157.csv,,,
【软件UI设计】设计生产管理小程序界面和软件平台界面,https://task.epwk.com/933770/,457人,1人,"¥2,400",圆满完成,https://task.epwk.com/page137.html?m=6&o=7,设计生产管理小程序界面和软件平台界面,直接雇佣￥ 2400,￥ 2400,任务编号：933770,89-157.csv,,,
【电商】电商系统软件开发,https://task.epwk.com/933842/,254人,1人,"¥50,000",圆满完成,https://task.epwk.com/page136.html?m=6&o=7,电商系统软件开发,直接雇佣￥ 50000,￥ 50000,任务编号：933842,89-157.csv,,,
【电商网站】共享健康理疗仪小程序开发,https://task.epwk.com/933856/,482人,1人,"¥16,000",圆满完成,https://task.epwk.com/page136.html?m=6&o=7,共享健康理疗仪小程序开发,直接雇佣￥ 16000,￥ 16000,任务编号：933856,89-157.csv,,,
【其他网站】安卓端无法上传图片,https://task.epwk.com/933868/,533人,1人,¥300,圆满完成,https://task.epwk.com/page136.html?m=6&o=7,安卓端无法上传图片,直接雇佣￥ 300,￥ 300,任务编号：933868,89-157.csv,,,
